RELEASE,DAY,MONTH,YEAR,TIME (HOUR),TIME (MINUTE),AM/PM,FOCAL REFERENCE CODE,OBSERVER 1,OBSERVER 2,WEATHER,TEMP,FOCAL ID,SEX,AGE,ESTRUS,FOCAL PERIOD,FOCAL MINUTE,BEHAVIOUR,BEHAVIOUR 2,ASSOCIATION,FOOD TYPE,FOOD Type 2,POSITION IN CANOPY,Position2,Position3,PLANT SPECIES,PLANT SPECIES SAT ON,G.P.S. Location,,NOteS,
pre,26,6,2015,9,50,AM,040502,NIKA,TUMFUNDE,SU,W,BT,M,A,0,2,15,V,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,9,51,AM,040502,NIKA,TUMFUNDE,SU,W,BT,M,A,0,2,16,R,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,9,52,AM,040502,NIKA,TUMFUNDE,SU,W,BT,M,A,0,2,17,R,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,9,53,AM,040502,NIKA,TUMFUNDE,SU,W,BT,M,A,0,2,18,V,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,9,54,AM,040502,NIKA,TUMFUNDE,SU,W,BT,M,A,0,2,19,V,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,9,55,AM,040502,NIKA,TUMFUNDE,SU,W,BT,M,A,0,2,20,V,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,10,11,AM,040503,NIKA,TUMFUNDE,SU,W,AM,F,A,0,2,1,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,10,12,AM,040503,NIKA,TUMFUNDE,SU,W,AM,F,A,0,2,2,FO,,,,,G,G,G,,,,,,
pre,26,6,2015,10,13,AM,040503,NIKA,TUMFUNDE,SU,W,AM,F,A,0,2,3,V,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,10,14,AM,040503,NIKA,TUMFUNDE,SU,W,AM,F,A,0,2,4,V,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,10,15,AM,040503,NIKA,TUMFUNDE,SU,W,AM,F,A,0,2,5,V,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,10,16,AM,040503,NIKA,TUMFUNDE,SU,W,AM,F,A,0,2,6,V,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,10,17,AM,040503,NIKA,TUMFUNDE,SU,W,AM,F,A,0,2,7,L,,,,,G,G,G,,,,,,
pre,26,6,2015,10,18,AM,040503,NIKA,TUMFUNDE,SU,W,AM,F,A,0,2,8,V,,,,,G,G,G,,,,,,
pre,26,6,2015,10,19,AM,040503,NIKA,TUMFUNDE,SU,W,AM,F,A,0,2,9,L,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,10,20,AM,040503,NIKA,TUMFUNDE,SU,W,AM,F,A,0,2,10,V,,,,,TC2,TC,2,,,,,,
pre,26,6,2015,10,21,AM,040503,NIKA,TUMFUNDE,SU,W,AM,F,A,0,2,11,V,,,,,TC2,TC,2,,,,,,
pre,26,6,2015,10,22,AM,040503,NIKA,TUMFUNDE,SU,W,AM,F,A,0,2,12,V,,,,,TC2,TC,2,,,,,,
pre,26,6,2015,10,23,AM,040503,NIKA,TUMFUNDE,SU,W,AM,F,A,0,2,13,V,,,,,TC2,TC,2,,,,,,
pre,26,6,2015,10,24,AM,040503,NIKA,TUMFUNDE,SU,W,AM,F,A,0,2,14,L,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,10,25,AM,040503,NIKA,TUMFUNDE,SU,W,AM,F,A,0,2,15,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,10,26,AM,040503,NIKA,TUMFUNDE,SU,W,AM,F,A,0,2,16,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,10,27,AM,040503,NIKA,TUMFUNDE,SU,W,AM,F,A,0,2,17,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,10,28,AM,040503,NIKA,TUMFUNDE,SU,W,AM,F,A,0,2,18,V,,,,,G,G,G,,,,,,
pre,26,6,2015,10,29,AM,040503,NIKA,TUMFUNDE,SU,W,AM,F,A,0,2,19,V,,,,,G,G,G,,,,,,
pre,26,6,2015,10,30,AM,040503,NIKA,TUMFUNDE,SU,W,AM,F,A,0,2,20,V,FE,,PF,#REF!,G,G,G,,,,,,
pre,26,6,2015,10,40,AM,040504,NIKA,TUMFUNDE,SU,W,TO,F,A,0,2,1,V,,,,,MC1,MC,1,,,,,WILD TROOP ON SITE,
pre,26,6,2015,10,41,AM,040504,NIKA,TUMFUNDE,SU,W,TO,F,A,0,2,2,R,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,10,42,AM,040504,NIKA,TUMFUNDE,SU,W,TO,F,A,0,2,3,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,10,43,AM,040504,NIKA,TUMFUNDE,SU,W,TO,F,A,0,2,4,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,10,44,AM,040504,NIKA,TUMFUNDE,SU,W,TO,F,A,0,2,5,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,10,45,AM,040504,NIKA,TUMFUNDE,SU,W,TO,F,A,0,2,6,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,10,46,AM,040504,NIKA,TUMFUNDE,SU,W,TO,F,A,0,2,7,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,10,47,AM,040504,NIKA,TUMFUNDE,SU,W,TO,F,A,0,2,8,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,10,48,AM,040504,NIKA,TUMFUNDE,SU,W,TO,F,A,0,2,9,L,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,10,49,AM,040504,NIKA,TUMFUNDE,SU,W,TO,F,A,0,2,10,V,,,,,G,G,G,,,,,,
pre,26,6,2015,10,50,AM,040504,NIKA,TUMFUNDE,SU,W,TO,F,A,0,2,11,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,10,51,AM,040504,NIKA,TUMFUNDE,SU,W,TO,F,A,0,2,12,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,10,52,AM,040504,NIKA,TUMFUNDE,SU,W,TO,F,A,0,2,13,FO,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,10,53,AM,040504,NIKA,TUMFUNDE,SU,W,TO,F,A,0,2,14,FO,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,10,54,AM,040504,NIKA,TUMFUNDE,SU,W,TO,F,A,0,2,15,FO,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,10,55,AM,040504,NIKA,TUMFUNDE,SU,W,TO,F,A,0,2,16,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,10,56,AM,040504,NIKA,TUMFUNDE,SU,W,TO,F,A,0,2,17,FE,,,I,#REF!,MC1,MC,1,,,,,,
pre,26,6,2015,10,57,AM,040504,NIKA,TUMFUNDE,SU,W,TO,F,A,0,2,18,OS,,,,,,,,,,,,,
pre,26,6,2015,10,58,AM,040504,NIKA,TUMFUNDE,SU,W,TO,F,A,0,2,19,FO,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,10,59,AM,040504,NIKA,TUMFUNDE,SU,W,TO,F,A,0,2,20,V,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,11,6,AM,040505,NIKA,TUMFUNDE,SU,W,KO,F,J,0,2,1,V,,,,,TC1,TC,1,,,,,WILD TROOP ON SITE,
pre,26,6,2015,11,7,AM,040505,NIKA,TUMFUNDE,SU,W,KO,F,J,0,2,2,L,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,11,8,AM,040505,NIKA,TUMFUNDE,SU,W,KO,F,J,0,2,3,FE,,,FR,#REF!,MC1,MC,1,,,,,,
pre,26,6,2015,11,9,AM,040505,NIKA,TUMFUNDE,SU,W,KO,F,J,0,2,4,FO,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,11,10,AM,040505,NIKA,TUMFUNDE,SU,W,KO,F,J,0,2,5,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,11,11,AM,040505,NIKA,TUMFUNDE,SU,W,KO,F,J,0,2,6,FO,,,,,LC1,LC,1,,,,,,
pre,26,6,2015,11,12,AM,040505,NIKA,TUMFUNDE,SU,W,KO,F,J,0,2,7,FO,,,,,G,G,G,,,,,,
pre,26,6,2015,11,13,AM,040505,NIKA,TUMFUNDE,SU,W,KO,F,J,0,2,8,FO,,,,,G,G,G,,,,,,
pre,26,6,2015,11,14,AM,040505,NIKA,TUMFUNDE,SU,W,KO,F,J,0,2,9,FE,,,FR,#REF!,TC1,TC,1,,,,,,
pre,26,6,2015,11,15,AM,040505,NIKA,TUMFUNDE,SU,W,KO,F,J,0,2,10,FO,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,11,16,AM,040505,NIKA,TUMFUNDE,SU,W,KO,F,J,0,2,11,OS,,,,,,,,,,,,,
pre,26,6,2015,11,17,AM,040505,NIKA,TUMFUNDE,SU,W,KO,F,J,0,2,12,L,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,11,18,AM,040505,NIKA,TUMFUNDE,SU,W,KO,F,J,0,2,13,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,11,19,AM,040505,NIKA,TUMFUNDE,SU,W,KO,F,J,0,2,14,FE,,,FR,#REF!,MC1,MC,1,,,,,,
pre,26,6,2015,11,20,AM,040505,NIKA,TUMFUNDE,SU,W,KO,F,J,0,2,15,FO,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,11,21,AM,040505,NIKA,TUMFUNDE,SU,W,KO,F,J,0,2,16,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,11,22,AM,040505,NIKA,TUMFUNDE,SU,W,KO,F,J,0,2,17,FE,,,FR,#REF!,MC1,MC,1,,,,,,
pre,26,6,2015,11,23,AM,040505,NIKA,TUMFUNDE,SU,W,KO,F,J,0,2,18,FO,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,11,24,AM,040505,NIKA,TUMFUNDE,SU,W,KO,F,J,0,2,19,FE,,,FR,#REF!,TC1,TC,1,,,,,,
pre,26,6,2015,11,25,AM,040505,NIKA,TUMFUNDE,SU,W,KO,F,J,0,2,20,FO,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,11,36,AM,040506,NIKA,TUMFUNDE,SU,W,AU,F,A,0,2,1,G+,,AL,,,MC1,MC,1,,,,,,
pre,26,6,2015,11,37,AM,040506,NIKA,TUMFUNDE,SU,W,AU,F,A,0,2,2,G-,,AL,,,MC1,MC,1,,,,,,
pre,26,6,2015,11,38,AM,040506,NIKA,TUMFUNDE,SU,W,AU,F,A,0,2,3,G-,,AL,,,MC1,MC,1,,,,,,
pre,26,6,2015,11,39,AM,040506,NIKA,TUMFUNDE,SU,W,AU,F,A,0,2,4,G-,,AL,,,MC1,MC,1,,,,,,
pre,26,6,2015,11,40,AM,040506,NIKA,TUMFUNDE,SU,W,AU,F,A,0,2,5,G-,,AL,,,MC1,MC,1,,,,,,
pre,26,6,2015,11,41,AM,040506,NIKA,TUMFUNDE,SU,W,AU,F,A,0,2,6,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,11,42,AM,040506,NIKA,TUMFUNDE,SU,W,AU,F,A,0,2,7,V,C,TO/AM/I,,,MC1,MC,1,,,,,I = INFANT,
pre,26,6,2015,11,43,AM,040506,NIKA,TUMFUNDE,SU,W,AU,F,A,0,2,8,V,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,11,44,AM,040506,NIKA,TUMFUNDE,SU,W,AU,F,A,0,2,9,R,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,11,45,AM,040506,NIKA,TUMFUNDE,SU,W,AU,F,A,0,2,10,R,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,11,46,AM,040506,NIKA,TUMFUNDE,SU,W,AU,F,A,0,2,11,V,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,11,47,AM,040506,NIKA,TUMFUNDE,SU,W,AU,F,A,0,2,12,V,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,11,48,AM,040506,NIKA,TUMFUNDE,SU,W,AU,F,A,0,2,13,V,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,11,49,AM,040506,NIKA,TUMFUNDE,SU,W,AU,F,A,0,2,14,V,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,11,50,AM,040506,NIKA,TUMFUNDE,SU,W,AU,F,A,0,2,15,V,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,11,51,AM,040506,NIKA,TUMFUNDE,SU,W,AU,F,A,0,2,16,R,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,11,52,AM,040506,NIKA,TUMFUNDE,SU,W,AU,F,A,0,2,17,R,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,11,53,AM,040506,NIKA,TUMFUNDE,SU,W,AU,F,A,0,2,18,V,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,11,54,AM,040506,NIKA,TUMFUNDE,SU,W,AU,F,A,0,2,19,V,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,11,55,AM,040506,NIKA,TUMFUNDE,SU,W,AU,F,A,0,2,20,R,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,3,5,PM,040507,NIKA,VICKY,C,W,MG,M,SA,0,4,1,V,,,,,LC1,LC,1,,,,,,
pre,26,6,2015,3,6,PM,040507,NIKA,VICKY,C,W,MG,M,SA,0,4,2,L,,,,,G,G,G,,,,,,
pre,26,6,2015,3,7,PM,040507,NIKA,VICKY,C,W,MG,M,SA,0,4,3,FO,,,,,G,G,G,,,,,,
pre,26,6,2015,3,8,PM,040507,NIKA,VICKY,C,W,MG,M,SA,0,4,4,O,,,,,MM1,MM,1,,,,,O = LICKING WALL OF NIGHT ENCLOSURE,
pre,26,6,2015,3,9,PM,040507,NIKA,VICKY,C,W,MG,M,SA,0,4,5,V,,,,,G,G,G,,,,,,
pre,26,6,2015,3,10,PM,040507,NIKA,VICKY,C,W,MG,M,SA,0,4,6,V,,,,,NS1,NS,1,,,,,,
pre,26,6,2015,3,11,PM,040507,NIKA,VICKY,C,W,MG,M,SA,0,4,7,MP-,,TO,,,G,G,G,,,,,,
pre,26,6,2015,3,12,PM,040507,NIKA,VICKY,C,W,MG,M,SA,0,4,8,FE,V,,PF,#REF!,G,G,G,,,,,,
pre,26,6,2015,3,13,PM,040507,NIKA,VICKY,C,W,MG,M,SA,0,4,9,FE,,,PF,#REF!,G,G,G,,,,,,
pre,26,6,2015,3,14,PM,040507,NIKA,VICKY,C,W,MG,M,SA,0,4,10,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,3,15,PM,040507,NIKA,VICKY,C,W,MG,M,SA,0,4,11,FE,,,PF,#REF!,G,G,G,,,,,,
pre,26,6,2015,3,16,PM,040507,NIKA,VICKY,C,W,MG,M,SA,0,4,12,FE,V,,PF,#REF!,G,G,G,,,,,,
pre,26,6,2015,3,17,PM,040507,NIKA,VICKY,C,W,MG,M,SA,0,4,13,FO,,,,,G,G,G,,,,,,
pre,26,6,2015,3,18,PM,040507,NIKA,VICKY,C,W,MG,M,SA,0,4,14,FE,,,PF,#REF!,G,G,G,,,,,,
pre,26,6,2015,3,19,PM,040507,NIKA,VICKY,C,W,MG,M,SA,0,4,15,O,,,,,G,G,G,,,,,O = LICKING WALL OF NIGHT ENCLOSURE,
pre,26,6,2015,3,20,PM,040507,NIKA,VICKY,C,W,MG,M,SA,0,4,16,V,,,,,G,G,G,,,,,,
pre,26,6,2015,3,21,PM,040507,NIKA,VICKY,C,W,MG,M,SA,0,4,17,V,,,,,G,G,G,,,,,,
pre,26,6,2015,3,22,PM,040507,NIKA,VICKY,C,W,MG,M,SA,0,4,18,FO,,,,,G,G,G,,,,,,
pre,26,6,2015,3,23,PM,040507,NIKA,VICKY,C,W,MG,M,SA,0,4,19,FE,V,,PF,#REF!,G,G,G,,,,,,
pre,26,6,2015,3,24,PM,040507,NIKA,VICKY,C,W,MG,M,SA,0,4,20,L,,,,,G,G,G,,,,,,
pre,26,6,2015,3,30,PM,040508,NIKA,VICKY,C,W,BL,F,A,0,4,1,FE,V,,PF,#REF!,TC1,TC,1,,,,,,
pre,26,6,2015,3,31,PM,040508,NIKA,VICKY,C,W,BL,F,A,0,4,2,FE,,,PF,#REF!,TC1,TC,1,,,,,,
pre,26,6,2015,3,32,PM,040508,NIKA,VICKY,C,W,BL,F,A,0,4,3,V,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,3,33,PM,040508,NIKA,VICKY,C,W,BL,F,A,0,4,4,V,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,3,34,PM,040508,NIKA,VICKY,C,W,BL,F,A,0,4,5,FE,,,ML,#REF!,TC1,TC,1,,,,,,
pre,26,6,2015,3,35,PM,040508,NIKA,VICKY,C,W,BL,F,A,0,4,6,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,3,36,PM,040508,NIKA,VICKY,C,W,BL,F,A,0,4,7,FO,,,,,G,G,G,,,,,,
pre,26,6,2015,3,37,PM,040508,NIKA,VICKY,C,W,BL,F,A,0,4,8,FO,,,,,G,G,G,,,,,,
pre,26,6,2015,3,38,PM,040508,NIKA,VICKY,C,W,BL,F,A,0,4,9,FE,V,,PF,#REF!,G,G,G,,,,,,
pre,26,6,2015,3,39,PM,040508,NIKA,VICKY,C,W,BL,F,A,0,4,10,FO,,,,,G,G,G,,,,,,
pre,26,6,2015,3,40,PM,040508,NIKA,VICKY,C,W,BL,F,A,0,4,11,FO,,,,,G,G,G,,,,,,
pre,26,6,2015,3,41,PM,040508,NIKA,VICKY,C,W,BL,F,A,0,4,12,FO,,,,,G,G,G,,,,,,
pre,26,6,2015,3,42,PM,040508,NIKA,VICKY,C,W,BL,F,A,0,4,13,FE,,,PF,#REF!,G,G,G,,,,,,
pre,26,6,2015,3,43,PM,040508,NIKA,VICKY,C,W,BL,F,A,0,4,14,FO,,,,,G,G,G,,,,,,
pre,26,6,2015,3,44,PM,040508,NIKA,VICKY,C,W,BL,F,A,0,4,15,FE,,,I,#REF!,G,G,G,,,,,,
pre,26,6,2015,3,45,PM,040508,NIKA,VICKY,C,W,BL,F,A,0,4,16,FO,,,,,G,G,G,,,,,,
pre,26,6,2015,3,46,PM,040508,NIKA,VICKY,C,W,BL,F,A,0,4,17,V,,,,,G,G,G,,,,,,
pre,26,6,2015,3,47,PM,040508,NIKA,VICKY,C,W,BL,F,A,0,4,18,FO,,,,,G,G,G,,,,,,
pre,26,6,2015,3,48,PM,040508,NIKA,VICKY,C,W,BL,F,A,0,4,19,V,,,,,G,G,G,,,,,,
pre,26,6,2015,3,49,PM,040508,NIKA,VICKY,C,W,BL,F,A,0,4,20,FO,,,,,NS1,NS,1,,,,,,
pre,26,6,2015,4,1,PM,040509,NIKA,VICKY,C,W,NE,M,J,0,4,1,FE,V,,PF,#REF!,MC1,MC,1,,,,,,
pre,26,6,2015,4,2,PM,040509,NIKA,VICKY,C,W,NE,M,J,0,4,2,OS,,,,,,,,,,,,,
pre,26,6,2015,4,3,PM,040509,NIKA,VICKY,C,W,NE,M,J,0,4,3,FO,,,,,G,G,G,,,,,,
pre,26,6,2015,4,4,PM,040509,NIKA,VICKY,C,W,NE,M,J,0,4,4,FO,,,,,G,G,G,,,,,,
pre,26,6,2015,4,5,PM,040509,NIKA,VICKY,C,W,NE,M,J,0,4,5,L,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,4,6,PM,040509,NIKA,VICKY,C,W,NE,M,J,0,4,6,L,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,4,7,PM,040509,NIKA,VICKY,C,W,NE,M,J,0,4,7,FO,,,,,G,G,G,,,,,,
pre,26,6,2015,4,8,PM,040509,NIKA,VICKY,C,W,NE,M,J,0,4,8,V,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,4,9,PM,040509,NIKA,VICKY,C,W,NE,M,J,0,4,9,OS,,,,,,,,,,,,,
pre,26,6,2015,4,10,PM,040509,NIKA,VICKY,C,W,NE,M,J,0,4,10,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,4,11,PM,040509,NIKA,VICKY,C,W,NE,M,J,0,4,11,V,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,4,12,PM,040509,NIKA,VICKY,C,W,NE,M,J,0,4,12,FE,G+,BM,PF,#REF!,TC1,TC,1,,,,,,
pre,26,6,2015,4,13,PM,040509,NIKA,VICKY,C,W,NE,M,J,0,4,13,FE,,,PF,#REF!,MC1,MC,1,,,,,,
pre,26,6,2015,4,14,PM,040509,NIKA,VICKY,C,W,NE,M,J,0,4,14,FE,,,PF,#REF!,MC1,MC,1,,,,,,
pre,26,6,2015,4,15,PM,040509,NIKA,VICKY,C,W,NE,M,J,0,4,15,V,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,4,16,PM,040509,NIKA,VICKY,C,W,NE,M,J,0,4,16,FE,,,PF,#REF!,TC1,TC,1,,,,,,
pre,26,6,2015,4,17,PM,040509,NIKA,VICKY,C,W,NE,M,J,0,4,17,FE,,,PF,#REF!,TC1,TC,1,,,,,,
pre,26,6,2015,4,18,PM,040509,NIKA,VICKY,C,W,NE,M,J,0,4,18,FE,,,PF,#REF!,TC1,TC,1,,,,,,
pre,26,6,2015,4,19,PM,040509,NIKA,VICKY,C,W,NE,M,J,0,4,19,OS,,,,,,,,,,,,,
pre,26,6,2015,4,20,PM,040509,NIKA,VICKY,C,W,NE,M,J,0,4,20,FO,,,,,TC2,TC,2,,,,,,
pre,26,6,2015,4,24,PM,040510,NIKA,VICKY,C,W,AL,F,A,0,4,1,L,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,4,25,PM,040510,NIKA,VICKY,C,W,AL,F,A,0,4,2,FO,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,4,26,PM,040510,NIKA,VICKY,C,W,AL,F,A,0,4,3,FO,,,,,G,G,G,,,,,,
pre,26,6,2015,4,27,PM,040510,NIKA,VICKY,C,W,AL,F,A,0,4,4,FO,,,,,G,G,G,,,,,,
pre,26,6,2015,4,28,PM,040510,NIKA,VICKY,C,W,AL,F,A,0,4,5,FO,,,,,G,G,G,,,,,,
pre,26,6,2015,4,29,PM,040510,NIKA,VICKY,C,W,AL,F,A,0,4,6,L,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,4,30,PM,040510,NIKA,VICKY,C,W,AL,F,A,0,4,7,L,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,4,31,PM,040510,NIKA,VICKY,C,W,AL,F,A,0,4,8,FO,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,4,32,PM,040510,NIKA,VICKY,C,W,AL,F,A,0,4,9,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,4,33,PM,040510,NIKA,VICKY,C,W,AL,F,A,0,4,10,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,4,34,PM,040510,NIKA,VICKY,C,W,AL,F,A,0,4,11,OS,,,,,,,,,,,,,
pre,26,6,2015,4,35,PM,040510,NIKA,VICKY,C,W,AL,F,A,0,4,12,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,4,36,PM,040510,NIKA,VICKY,C,W,AL,F,A,0,4,13,FO,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,4,37,PM,040510,NIKA,VICKY,C,W,AL,F,A,0,4,14,V,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,4,38,PM,040510,NIKA,VICKY,C,W,AL,F,A,0,4,15,FO,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,4,39,PM,040510,NIKA,VICKY,C,W,AL,F,A,0,4,16,FO,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,4,40,PM,040510,NIKA,VICKY,C,W,AL,F,A,0,4,17,V,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,4,41,PM,040510,NIKA,VICKY,C,W,AL,F,A,0,4,18,FE,,,FR,#REF!,TC1,TC,1,,,,,,
pre,26,6,2015,4,42,PM,040510,NIKA,VICKY,C,W,AL,F,A,0,4,19,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,4,43,PM,040510,NIKA,VICKY,C,W,AL,F,A,0,4,20,FE,V,,ML,#REF!,MC1,MC,1,,,,,,
pre,26,6,2015,5,3,PM,040511,NIKA,VICKY,C,W,PO,M,A,0,4,1,FO,,,,,G,G,G,,,,,,
pre,26,6,2015,5,4,PM,040511,NIKA,VICKY,C,W,PO,M,A,0,4,2,FE,,,PF,#REF!,TC1,TC,1,,,,,,
pre,26,6,2015,5,5,PM,040511,NIKA,VICKY,C,W,PO,M,A,0,4,3,V,,,,,TC1,TC,1,,,,,,
pre,26,6,2015,5,6,PM,040511,NIKA,VICKY,C,W,PO,M,A,0,4,4,L,,,,,G,G,G,,,,,,
pre,26,6,2015,5,7,PM,040511,NIKA,VICKY,C,W,PO,M,A,0,4,5,L,,,,,LC1,LC,1,,,,,,
pre,26,6,2015,5,8,PM,040511,NIKA,VICKY,C,W,PO,M,A,0,4,6,OS,,,,,,,,,,,,,
pre,26,6,2015,5,9,PM,040511,NIKA,VICKY,C,W,PO,M,A,0,4,7,FE,V,,PF,#REF!,MC1,MC,1,,,,,,
pre,26,6,2015,5,10,PM,040511,NIKA,VICKY,C,W,PO,M,A,0,4,8,FE,V,,PF,#REF!,MC1,MC,1,,,,,,
pre,26,6,2015,5,11,PM,040511,NIKA,VICKY,C,W,PO,M,A,0,4,9,FE,V,,PF,#REF!,MC1,MC,1,,,,,,
pre,26,6,2015,5,12,PM,040511,NIKA,VICKY,C,W,PO,M,A,0,4,10,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,5,13,PM,040511,NIKA,VICKY,C,W,PO,M,A,0,4,11,L,,,,,LC1,LC,1,,,,,,
pre,26,6,2015,5,14,PM,040511,NIKA,VICKY,C,W,PO,M,A,0,4,12,OS,,,,,,,,,,,,,
pre,26,6,2015,5,15,PM,040511,NIKA,VICKY,C,W,PO,M,A,0,4,13,OS,,,,,,,,,,,,,
pre,26,6,2015,5,16,PM,040511,NIKA,VICKY,C,W,PO,M,A,0,4,14,V,,,,,LC1,LC,1,,,,,,
pre,26,6,2015,5,17,PM,040511,NIKA,VICKY,C,W,PO,M,A,0,4,15,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,5,18,PM,040511,NIKA,VICKY,C,W,PO,M,A,0,4,16,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,5,19,PM,040511,NIKA,VICKY,C,W,PO,M,A,0,4,17,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,5,20,PM,040511,NIKA,VICKY,C,W,PO,M,A,0,4,18,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,5,21,PM,040511,NIKA,VICKY,C,W,PO,M,A,0,4,19,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,5,22,PM,040511,NIKA,VICKY,C,W,PO,M,A,0,4,20,V,,,,,MC1,MC,1,,,,,,
pre,26,6,2015,5,31,PM,040512,NIKA,VICKY,C,W,MA,F,J,0,4,1,C,,TI,,,,,,,,,,,
pre,26,6,2015,5,32,PM,040512,NIKA,VICKY,C,W,MA,F,J,0,4,2,C,,TI,,,,,,,,,,,
pre,26,6,2015,5,33,PM,040512,NIKA,VICKY,C,W,MA,F,J,0,4,3,C,,TI,,,,,,,,,,,
pre,26,6,2015,5,34,PM,040512,NIKA,VICKY,C,W,MA,F,J,0,4,4,C,,TI,,,,,,,,,,,
pre,26,6,2015,5,35,PM,040512,NIKA,VICKY,C,W,MA,F,J,0,4,5,C,,TI,,,,,,,,,,,
pre,26,6,2015,5,36,PM,040512,NIKA,VICKY,C,W,MA,F,J,0,4,6,C,,TI,,,,,,,,,,,
pre,26,6,2015,5,37,PM,040512,NIKA,VICKY,C,W,MA,F,J,0,4,7,R,C,TI,,,,,,,,,,,
