RELEASE,DAY,MONTH,YEAR,TIME (HOUR),TIME (MINUTE),AM/PM,FOCAL REFERENCE CODE,OBSERVER 1,OBSERVER 2,WEATHER,TEMP,FOCAL ID,SEX,AGE,ESTRUS,FOCAL PERIOD,FOCAL MINUTE,BEHAVIOUR,BEHAVIOUR 2,ASSOCIATION,FOOD TYPE,FOOD Type 2,POSITION IN CANOPY,Position2,Position3,PLANT SPECIES,PLANT SPECIES SAT ON,G.P.S. Location,,NOteS,Date End
POST,26,7,2016,8,40,AM,560205,PILIRANI,ENELESS,S/W,W,BL,F,A,,1,6,FE,,,P,,MC2,,,,,,,,2016-11-01
POST,26,7,2016,8,41,AM,560205,PILIRANI,ENELESS,S/W,W,BL,F,A,,1,7,FE,,,P,,MC2,,,,,,,,2016-11-01
POST,26,7,2016,8,42,AM,560205,PILIRANI,ENELESS,S/W,W,BL,F,A,,1,8,L,,,,,LC2,,,,,,,,2016-11-01
POST,26,7,2016,8,43,AM,560205,PILIRANI,ENELESS,S/W,W,BL,F,A,,1,9,FE,,,P,,MC2,,,,,,,,2016-11-01
POST,26,7,2016,8,44,AM,560205,PILIRANI,ENELESS,S/W,W,BL,F,A,,1,10,FE,,,P,,MC2,,,,,,,,2016-11-01
POST,26,7,2016,8,45,AM,560205,PILIRANI,ENELESS,S/W,W,BL,F,A,,1,11,FE,,,P,,MC2,,,,,,,,2016-11-01
POST,26,7,2016,8,46,AM,560205,PILIRANI,ENELESS,S/W,W,BL,F,A,,1,12,L,,,,,MC1,,,,,,,,2016-11-01
POST,26,7,2016,8,47,AM,560205,PILIRANI,ENELESS,S/W,W,BL,F,A,,1,13,L,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,8,48,AM,560205,PILIRANI,ENELESS,S/W,W,BL,F,A,,1,14,OS,,,,,,,,,,,,,2016-11-01
POST,26,7,2016,8,49,AM,560205,PILIRANI,ENELESS,S/W,W,BL,F,A,,1,15,OS,,,,,,,,,,,,,2016-11-01
POST,26,7,2016,8,50,AM,560205,PILIRANI,ENELESS,S/W,W,BL,F,A,,1,16,OS,,,,,,,,,,,,,2016-11-01
POST,26,7,2016,8,51,AM,560205,PILIRANI,ENELESS,S/W,W,BL,F,A,,1,17,FO,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,8,52,AM,560205,PILIRANI,ENELESS,S/W,W,BL,F,A,,1,18,L,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,8,53,AM,560205,PILIRANI,ENELESS,S/W,W,BL,F,A,,1,19,L,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,8,54,AM,560205,PILIRANI,ENELESS,S/W,W,BL,F,A,,1,20,OS,,,,,,,,,,,,,2016-11-01
POST,26,7,2016,9,01,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,1,FO,,,,,G,,,,,,,,2016-08-22
POST,26,7,2016,9,02,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,2,FO,,,,,G,,,,,,,,2016-08-22
POST,26,7,2016,9,03,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,3,FE,,,G,,G,,,,,,,,2016-08-22
POST,26,7,2016,9,04,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,4,FO,,,,,G,,,,,,,,2016-08-22
POST,26,7,2016,9,05,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,5,FO,,,,,G,,,,,,,,2016-08-22
POST,26,7,2016,9,06,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,6,FO,,,,,G,,,,,,,,2016-08-22
POST,26,7,2016,9,07,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,7,FE,,,G,,G,,,,,,,,2016-08-22
POST,26,7,2016,9,08,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,8,FO,,,,,G,,,,,,,,2016-08-22
POST,26,7,2016,9,09,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,9,FO,,,,,G,,,,,,,,2016-08-22
POST,26,7,2016,9,10,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,10,FO,,,,,G,,,,,,,,2016-08-22
POST,26,7,2016,9,11,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,11,FE,,,G,,G,,,,,,,,2016-08-22
POST,26,7,2016,9,12,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,12,FO,,,,,G,,,,,,,,2016-08-22
POST,26,7,2016,9,13,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,13,FE,,,G,,G,,,,,,,,2016-08-22
POST,26,7,2016,9,14,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,14,FO,,,,,G,,,,,,,,2016-08-22
POST,26,7,2016,9,15,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,15,FE,,,G,,G,,,,,,,,2016-08-22
POST,26,7,2016,9,16,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,16,L,,,,,G,,,,,,,,2016-08-22
POST,26,7,2016,9,17,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,17,FO,,,,,G,,,,,,,,2016-08-22
POST,26,7,2016,9,18,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,18,FO,,,,,G,,,,,,,,2016-08-22
POST,26,7,2016,9,19,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,19,L,,,,,G,,,,,,,,2016-08-22
POST,26,7,2016,9,20,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,20,FO,,,,,G,,,,,,,,2016-08-22
POST,26,7,2016,9,27,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,1,L,,,,,G,,,,0507468 X 8554866,,,,2016-08-19
POST,26,7,2016,9,28,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,2,FO,,,,,G,,,,,,,,2016-08-19
POST,26,7,2016,9,29,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,3,FO,,,,,G,,,,,,,,2016-08-19
POST,26,7,2016,9,30,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,4,FE,,,,,G,,,,,,,,2016-08-19
POST,26,7,2016,9,31,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,5,FE,,,R,,G,,,,,,,,2016-08-19
POST,26,7,2016,9,32,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,6,L,,,R,,G,,,,,,,,2016-08-19
POST,26,7,2016,9,33,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,7,F,,,,,G,,,,,,,,2016-08-19
POST,26,7,2016,9,34,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,8,FE,,,R,,G,,,,,,,,2016-08-19
POST,26,7,2016,9,35,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,9,FE,,,R,,G,,,,,,,,2016-08-19
POST,26,7,2016,9,36,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,10,FO,,,,,G,,,,,,,,2016-08-19
POST,26,7,2016,9,37,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,11,L,,,,,G,,,,,,,,2016-08-19
POST,26,7,2016,9,38,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,12,FO,,,,,G,,,,,,,,2016-08-19
POST,26,7,2016,9,39,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,13,L,,,,,G,,,,,,,,2016-08-19
POST,26,7,2016,9,40,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,14,R,,,,,G,,,,,,,,2016-08-19
POST,26,7,2016,9,41,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,15,FO,,,,,G,,,,,,,,2016-08-19
POST,26,7,2016,9,42,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,16,L,,,,,G,,,,,,,,2016-08-19
POST,26,7,2016,9,43,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,17,V,,,,,G,,,,,,,,2016-08-19
POST,26,7,2016,9,44,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,18,L,,,,,G,,,,,,,,2016-08-19
POST,26,7,2016,9,45,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,19,FE,,,G,,G,,,,,,,,2016-08-19
POST,26,7,2016,9,46,AM,560207,PILIRANI,ENELESS,SU/W,W,TO,F,A,,2,20,L,,,,,G,,,,,,,,2016-08-19
POST,26,7,2016,9,54,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,1,L,,,,,G,,,,0507278 X 8554929,,,,2016-11-01
POST,26,7,2016,9,55,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,2,FO,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,9,56,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,3,FO,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,9,57,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,4,L,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,9,58,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,5,L,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,9,59,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,6,L,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,10,00,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,7,L,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,10,01,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,8,OS,,,,,,,,,,,,,2016-11-01
POST,26,7,2016,10,02,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,9,OS,,,,,,,,,,,,,2016-11-01
POST,26,7,2016,10,03,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,10,OS,,,,,,,,,,,,,2016-11-01
POST,26,7,2016,10,04,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,11,FE,,,P,,MC1,,,,,,,,2016-11-01
POST,26,7,2016,10,05,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,12,FE,,,P,,MC1,,,,,,,,2016-11-01
POST,26,7,2016,10,06,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,13,FE,,,P,,MC1,,,,,,,,2016-11-01
POST,26,7,2016,10,07,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,14,L,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,10,08,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,15,FO,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,10,09,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,16,FO,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,10,10,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,17,L,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,10,11,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,18,FO,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,10,12,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,19,FO,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,10,13,AM,560208,PILIRANI,ENELESS,SU/W,W,AM,F,A,,2,20,V,,,,,LC1,,,,,,,,2016-11-01
POST,26,7,2016,10,18,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,1,FO,,,,,G,,,,0507327 X 8555146,,,,2016-10-01
POST,26,7,2016,10,19,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,2,FO,,,,,G,,,,,,,,2016-10-01
POST,26,7,2016,10,20,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,3,L,,,,,G,,,,,,,,2016-10-01
POST,26,7,2016,10,21,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,4,V,,,,,LC1,,,,,,,,2016-10-01
POST,26,7,2016,10,22,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,5,V,,,,,LC1,,,,,,,,2016-10-01
POST,26,7,2016,10,23,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,6,V,,,,,LC1,,,,,,,,2016-10-01
POST,26,7,2016,10,24,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,7,V,,,,,LC1,,,,,,,,2016-10-01
POST,26,7,2016,10,25,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,8,L,,,,,G,,,,,,,,2016-10-01
POST,26,7,2016,10,26,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,9,OS,,,,,,,,,,,,,2016-10-01
POST,26,7,2016,10,27,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,10,OS,,,,,,,,,,,,,2016-10-01
POST,26,7,2016,10,28,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,11,OS,,,,,,,,,,,,,2016-10-01
POST,26,7,2016,10,29,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,12,OS,,,,,,,,,,,,,2016-10-01
POST,26,7,2016,10,30,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,13,OS,,,,,,,,,,,,,2016-10-01
POST,26,7,2016,10,31,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,14,OS,,,,,,,,,,,,,2016-10-01
POST,26,7,2016,10,32,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,15,OS,,,,,,,,,,,,,2016-10-01
POST,26,7,2016,10,33,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,16,OS,,,,,,,,,,,,,2016-10-01
POST,26,7,2016,10,34,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,17,OS,,,,,,,,,,,,,2016-10-01
POST,26,7,2016,10,35,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,18,OS,,,,,,,,,,,,,2016-10-01
POST,26,7,2016,10,36,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,19,OS,,,,,,,,,,,,,2016-10-01
POST,26,7,2016,10,37,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,20,L,,,,,G,,,,,,,,2016-10-01
POST,26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,1,FE,,,O,,G,,,,0507458 X 8555210,,,,2016-11-01
POST,26,7,2016,10,49,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,2,V,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,10,50,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,3,L,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,10,51,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,4,L,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,10,52,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,5,L,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,10,53,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,6,V,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,10,54,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,7,V,,,,,LC1,,,,,,,,2016-11-01
POST,26,7,2016,10,55,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,8,FE,,,FR,,LC1,,,,,,,,2016-11-01
POST,26,7,2016,10,56,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,9,FE,,,FR,,LC1,,,,,,,,2016-11-01
POST,26,7,2016,10,57,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,10,L,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,10,58,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,11,L,,,,,LC1,,,,,,,,2016-11-01
POST,26,7,2016,10,59,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,12,L,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,00,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,13,L,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,01,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,14,V,,,,,NS1,,,,,,,,2016-11-01
POST,26,7,2016,11,02,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,15,V,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,03,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,16,L,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,04,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,17,V,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,05,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,18,FO,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,06,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,19,FE,,,P,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,07,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,20,FE,,,P,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,11,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,1,L,,,,,G,,,,0507526 X 8555235,,,,2016-11-01
POST,26,7,2016,11,12,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,2,L,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,13,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,3,L,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,14,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,4,L,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,15,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,5,V,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,16,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,6,SC,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,17,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,7,V,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,18,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,8,V,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,19,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,9,V,,,,,LC1,,,,,,,,2016-11-01
POST,26,7,2016,11,20,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,10,V,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,21,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,11,L,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,22,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,12,L,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,23,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,13,FO,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,24,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,14,FO,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,25,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,15,V,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,26,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,16,FO,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,27,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,17,OS,,,,,,,,,,,,,2016-11-01
POST,26,7,2016,11,28,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,18,OS,,,,,,,,,,,,,2016-11-01
POST,26,7,2016,11,29,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,19,OS,,,,,,,,,,,,,2016-11-01
POST,26,7,2016,11,30,AM,560211,PILIRANI,ENELESS,SU/W,W,MA,F,J,,2,20,OS,,,,,,,,,,,,,2016-11-01
POST,26,7,2016,11,35,AM,560212,PILIRANI,ENELESS,SU/W,W,KO,F,J,,2,1,L,,,,,G,,,,0507525 X 8555234,,,,2016-11-01
POST,26,7,2016,11,36,AM,560212,PILIRANI,ENELESS,SU/W,W,KO,F,J,,2,2,V,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,37,AM,560212,PILIRANI,ENELESS,SU/W,W,KO,F,J,,2,3,FO,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,38,AM,560212,PILIRANI,ENELESS,SU/W,W,KO,F,J,,2,4,SC,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,39,AM,560212,PILIRANI,ENELESS,SU/W,W,KO,F,J,,2,5,L,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,40,AM,560212,PILIRANI,ENELESS,SU/W,W,KO,F,J,,2,6,V,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,41,AM,560212,PILIRANI,ENELESS,SU/W,W,KO,F,J,,2,7,FO,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,42,AM,560212,PILIRANI,ENELESS,SU/W,W,KO,F,J,,2,8,FE,,,R,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,43,AM,560212,PILIRANI,ENELESS,SU/W,W,KO,F,J,,2,9,FE,,,R,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,44,AM,560212,PILIRANI,ENELESS,SU/W,W,KO,F,J,,2,10,L,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,45,AM,560212,PILIRANI,ENELESS,SU/W,W,KO,F,J,,2,11,OS,,,,,,,,,,,,,2016-11-01
POST,26,7,2016,11,46,AM,560212,PILIRANI,ENELESS,SU/W,W,KO,F,J,,2,12,OS,,,,,,,,,,,,,2016-11-01
POST,26,7,2016,11,47,AM,560212,PILIRANI,ENELESS,SU/W,W,KO,F,J,,2,13,OS,,,,,,,,,,,,,2016-11-01
POST,26,7,2016,11,48,AM,560212,PILIRANI,ENELESS,SU/W,W,KO,F,J,,2,14,L,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,49,AM,560212,PILIRANI,ENELESS,SU/W,W,KO,F,J,,2,15,SC,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,50,AM,560212,PILIRANI,ENELESS,SU/W,W,KO,F,J,,2,16,FO,,,,,G,,,,,,,,2016-11-01
POST,26,7,2016,11,51,AM,560212,PILIRANI,ENELESS,SU/W,W,KO,F,J,,2,17,FE,,,TB,,LC1,,,,,,,,2016-11-01
POST,26,7,2016,11,52,AM,560212,PILIRANI,ENELESS,SU/W,W,KO,F,J,,2,18,FE,,,TB,,LC1,,,,,,,,2016-11-01
POST,26,7,2016,11,53,AM,560212,PILIRANI,ENELESS,SU/W,W,KO,F,J,,2,19,FE,,,TB,,LC1,,,,,,,,2016-11-01
POST,26,7,2016,11,54,AM,560212,PILIRANI,ENELESS,SU/W,W,KO,F,J,,2,20,V,,,,,LC1,,,,,,,,2016-11-01
POST,27,7,2016,6,36,AM,560301,PILIRANI,ENELESS,SU,C,BM,F,A,,1,1,V,,,,,TC1,,,,0507570 X 8555279,,,,2016-09-25
POST,27,7,2016,6,37,AM,560301,PILIRANI,ENELESS,SU,C,BM,F,A,,1,2,V,,,,,TC1,,,,,,,,2016-09-25
POST,27,7,2016,6,38,AM,560301,PILIRANI,ENELESS,SU,C,BM,F,A,,1,3,V,,,,,TC1,,,,,,,,2016-09-25
POST,27,7,2016,6,39,AM,560301,PILIRANI,ENELESS,SU,C,BM,F,A,,1,4,V,,,,,TC1,,,,,,,,2016-09-25
POST,27,7,2016,6,40,AM,560301,PILIRANI,ENELESS,SU,C,BM,F,A,,1,5,V,,,,,TC1,,,,,,,,2016-09-25
POST,27,7,2016,6,41,AM,560301,PILIRANI,ENELESS,SU,C,BM,F,A,,1,6,V,,,,,TC1,,,,,,,,2016-09-25
POST,27,7,2016,6,42,AM,560301,PILIRANI,ENELESS,SU,C,BM,F,A,,1,7,V,,,,,TC1,,,,,,,,2016-09-25
POST,27,7,2016,6,43,AM,560301,PILIRANI,ENELESS,SU,C,BM,F,A,,1,8,V,,,,,TC1,,,,,,,,2016-09-25
POST,27,7,2016,6,44,AM,560301,PILIRANI,ENELESS,SU,C,BM,F,A,,1,9,V,,,,,TC1,,,,,,,,2016-09-25
POST,27,7,2016,6,45,AM,560301,PILIRANI,ENELESS,SU,C,BM,F,A,,1,10,V,,,,,TC1,,,,,,,,2016-09-25
POST,27,7,2016,6,46,AM,560301,PILIRANI,ENELESS,SU,C,BM,F,A,,1,11,V,,,,,TC1,,,,,,,,2016-09-25
POST,27,7,2016,6,47,AM,560301,PILIRANI,ENELESS,SU,C,BM,F,A,,1,12,V,,,,,TC1,,,,,,,,2016-09-25
POST,27,7,2016,6,48,AM,560301,PILIRANI,ENELESS,SU,C,BM,F,A,,1,13,V,,,,,TC1,,,,,,,,2016-09-25
POST,27,7,2016,6,49,AM,560301,PILIRANI,ENELESS,SU,C,BM,F,A,,1,14,V,,,,,TC1,,,,,,,,2016-09-25
POST,27,7,2016,6,50,AM,560301,PILIRANI,ENELESS,SU,C,BM,F,A,,1,15,V,,,,,TC1,,,,,,,,2016-09-25
POST,27,7,2016,6,51,AM,560301,PILIRANI,ENELESS,SU,C,BM,F,A,,1,16,V,,,,,TC1,,,,,,,,2016-09-25
POST,27,7,2016,6,52,AM,560301,PILIRANI,ENELESS,SU,C,BM,F,A,,1,17,V,,,,,TC1,,,,,,,,2016-09-25
POST,27,7,2016,6,53,AM,560301,PILIRANI,ENELESS,SU,C,BM,F,A,,1,18,V,,,,,TC1,,,,,,,,2016-09-25
POST,27,7,2016,6,54,AM,560301,PILIRANI,ENELESS,SU,C,BM,F,A,,1,19,V,,,,,TC1,,,,,,,,2016-09-25
POST,27,7,2016,6,55,AM,560301,PILIRANI,ENELESS,SU,C,BM,F,A,,1,20,V,,,,,TC1,,,,,,,,2016-09-25
POST,27,7,2016,7,02,AM,560302,PILIRANI,ENELESS,SU,C,BO,F,A,,1,1,V,,,,,MC2,,,,0507581 X 8555201,,,,2016-10-01
POST,27,7,2016,7,03,AM,560302,PILIRANI,ENELESS,SU,C,BO,F,A,,1,2,V,,,,,MC2,,,,,,,,2016-10-01
POST,27,7,2016,7,04,AM,560302,PILIRANI,ENELESS,SU,C,BO,F,A,,1,3,SG,,,,,MC2,,,,,,,,2016-10-01
POST,27,7,2016,7,05,AM,560302,PILIRANI,ENELESS,SU,C,BO,F,A,,1,4,SG,,,,,MC2,,,,,,,,2016-10-01
POST,27,7,2016,7,06,AM,560302,PILIRANI,ENELESS,SU,C,BO,F,A,,1,5,SG,,,,,MC2,,,,,,,,2016-10-01
POST,27,7,2016,7,07,AM,560302,PILIRANI,ENELESS,SU,C,BO,F,A,,1,6,V,,,,,MC2,,,,,,,,2016-10-01
POST,27,7,2016,7,08,AM,560302,PILIRANI,ENELESS,SU,C,BO,F,A,,1,7,L,,,,,MC1,,,,,,,,2016-10-01
