obsid,DAY,MONTH,YEAR,date,hour,minute,,time,dayperiod,focal reference,observer1,observer2,weather,temp,FOCAL ID,sex,age,sampleperiod,focalmin,BEHAVIOUR,ASSOCIATION,conflict outcome,G.P.S. Location,,Notes,,,,
11591,13,10,2015,13-Oct-15,10,5,:,10:5,AM,200203,HANKE,CHIFUNDO,SU/W,H,BM,F,A,2,5,SC,,,,,,,,,
11592,13,10,2015,13-Oct-15,10,5,:,10:5,AM,200203,HANKE,CHIFUNDO,SU/W,H,BM,F,A,2,16,SG,,,,,,,,,
11593,13,10,2015,13-Oct-15,10,34,:,10:34,AM,200204,HANKE,DAN,SU/W,H,BT,M,A,2,-,SC,,,,,,,,,
11594,13,10,2015,13-Oct-15,10,34,:,10:34,AM,200204,HANKE,DAN,SU/W,H,BT,M,A,2,0,SG,,,,,,,,,
11595,13,10,2015,13-Oct-15,10,34,:,10:34,AM,200204,HANKE,DAN,SU/W,H,BT,M,A,2,1,SG,,,,,,,,,
11596,13,10,2015,13-Oct-15,10,34,:,10:34,AM,200204,HANKE,DAN,SU/W,H,BT,M,A,2,1,SG,,,,,,,,,
11597,13,10,2015,13-Oct-15,10,34,:,10:34,AM,200204,HANKE,DAN,SU/W,H,BT,M,A,2,4,SG,,,,,,,,,
11598,13,10,2015,13-Oct-15,10,34,:,10:34,AM,200204,HANKE,DAN,SU/W,H,BT,M,A,2,8,MP-,AM,2,,,,,,,
11599,13,10,2015,13-Oct-15,10,34,:,10:34,AM,200204,HANKE,DAN,SU/W,H,BT,M,A,2,10,SG,,,,,,,,,
11600,13,10,2015,13-Oct-15,10,34,:,10:34,AM,200204,HANKE,DAN,SU/W,H,BT,M,A,2,10,YA,,,,,,,,,
11601,13,10,2015,13-Oct-15,10,34,:,10:34,AM,200204,HANKE,DAN,SU/W,H,BT,M,A,2,14,AH,,,,,,,,,
11602,13,10,2015,13-Oct-15,11,31,:,11:31,AM,200206,HANKE,DAN,SU/W,H,KO,F,J,2,2,SC,,,,,,,,,
11603,13,10,2015,13-Oct-15,15,7,:,15:7,PM,200207,HANKE,DAN,SU/W,H,PO,M,A,4,14,SC,,,,,,,,,
11604,13,10,2015,13-Oct-15,15,7,:,15:7,PM,200207,HANKE,DAN,SU/W,H,PO,M,A,4,15,G-,AU,2,,,,,,,
11605,13,10,2015,13-Oct-15,15,7,:,15:7,PM,200207,HANKE,DAN,SU/W,H,PO,M,A,4,17,SC,,,,,,,,,
11606,13,10,2015,13-Oct-15,15,7,:,15:7,PM,200207,HANKE,DAN,SU/W,H,PO,M,A,4,17,SC,,,,,,,,,
11607,13,10,2015,13-Oct-15,15,31,:,15:31,PM,200208,HANKE,DAN,SU/W,H,AM,F,A,4,4,SC,,,,,,,,,
11608,13,10,2015,13-Oct-15,15,31,:,15:31,PM,200208,HANKE,DAN,SU/W,H,AM,F,A,4,13,G-,PO,,,,,,,,
11609,13,10,2015,13-Oct-15,15,31,:,15:31,PM,200208,HANKE,DAN,SU/W,H,AM,F,A,4,14,SC,,,,,,,,,
11610,13,10,2015,13-Oct-15,15,31,:,15:31,PM,200208,HANKE,DAN,SU/W,H,AM,F,A,4,16,G+,TO,,,,,,,,
11611,13,10,2015,13-Oct-15,15,31,:,15:31,PM,200208,HANKE,DAN,SU/W,H,AM,F,A,4,17,G+,TO,,,,,,,,
11612,13,10,2015,13-Oct-15,15,31,:,15:31,PM,200208,HANKE,DAN,SU/W,H,AM,F,A,4,18,G+,TO,,,,,,,,
11613,13,10,2015,13-Oct-15,15,31,:,15:31,PM,200208,HANKE,DAN,SU/W,H,AM,F,A,4,19,G+,TO,,,,,,,,
11614,13,10,2015,13-Oct-15,16,2,:,16:2,PM,200209,HANKE,DAN,SU/W,H,BA,M,A,4,3,SC,,,,,,,,,
11615,13,10,2015,13-Oct-15,16,2,:,16:2,PM,200209,HANKE,DAN,SU/W,H,BA,M,A,4,17,MP+,MA,1,,,,,,,
11616,13,10,2015,13-Oct-15,16,2,:,16:2,PM,200209,HANKE,DAN,SU/W,H,BA,M,A,4,17,SC,,,,,,,,,
11617,13,10,2015,13-Oct-15,16,25,:,16:25,PM,200210,DAN,HANKE,SU/W,H,AL,F,A,4,5,SC,,,,,,,,,
11618,13,10,2015,13-Oct-15,16,25,:,16:25,PM,200210,DAN,HANKE,SU/W,H,AL,F,A,4,7,SC,,,,,,,,,
11619,13,10,2015,13-Oct-15,16,25,:,16:25,PM,200210,DAN,HANKE,SU/W,H,AL,F,A,4,8,SC,,,,,,,,,
11620,13,10,2015,13-Oct-15,16,25,:,16:25,PM,200210,DAN,HANKE,SU/W,H,AL,F,A,4,9,SC,,,,,,,,,
11621,13,10,2015,13-Oct-15,16,25,:,16:25,PM,200210,DAN,HANKE,SU/W,H,AL,F,A,4,9,SC,,,,,,,,,
11622,13,10,2015,13-Oct-15,16,25,:,16:25,PM,200210,DAN,HANKE,SU/W,H,AL,F,A,4,9,G_,AU,,,,,,,,
11623,13,10,2015,13-Oct-15,16,25,:,16:25,PM,200210,DAN,HANKE,SU/W,H,AL,F,A,4,10,G+,AU,,,,,,,,
11624,13,10,2015,13-Oct-15,16,25,:,16:25,PM,200210,DAN,HANKE,SU/W,H,AL,F,A,4,11,G+,AU,,,,,,,,
11625,13,10,2015,13-Oct-15,16,25,:,16:25,PM,200210,DAN,HANKE,SU/W,H,AL,F,A,4,14,MP-,BL,2,,,,,,,
11626,13,10,2015,13-Oct-15,16,25,:,16:25,PM,200210,DAN,HANKE,SU/W,H,AL,F,A,4,17,SC,,,,,,,,,
11627,13,10,2015,13-Oct-15,16,25,:,16:25,PM,200210,DAN,HANKE,SU/W,H,AL,F,A,4,18,PL,INF,,,,,,,,
11628,13,10,2015,13-Oct-15,16,25,:,16:25,PM,200210,DAN,HANKE,SU/W,H,AL,F,A,4,18,PL,INF,,,,,,,,
11629,13,10,2015,13-Oct-15,16,25,:,16:25,PM,200210,DAN,HANKE,SU/W,H,AL,F,A,4,18,PL,INF,,,,,,,,
11630,13,10,2015,13-Oct-15,16,51,:,16:51,PM,200211,DAN,HANKE,SU/W,H,NE,M,J,4,8,SC,,,,,,,,,
11631,13,10,2015,13-Oct-15,16,51,:,16:51,PM,200211,DAN,HANKE,SU/W,H,NE,M,J,4,14,SC,,,,,,,,,
11632,13,10,2015,13-Oct-15,16,51,:,16:51,PM,200211,DAN,HANKE,SU/W,H,NE,M,J,4,16,MP-,BM,2,,,,,,,
11633,13,10,2015,13-Oct-15,16,51,:,16:51,PM,200211,DAN,HANKE,SU/W,H,NE,M,J,4,17,SG,,,,,,,,,
11634,13,10,2015,13-Oct-15,16,51,:,16:51,PM,200211,DAN,HANKE,SU/W,H,NE,M,J,4,18,SC,,,,,,,,,
11635,13,10,2015,13-Oct-15,16,51,:,16:51,PM,200211,DAN,HANKE,SU/W,H,NE,M,J,4,18,SC,,,,,,,,,
11636,13,10,2015,13-Oct-15,16,51,:,16:51,PM,200211,DAN,HANKE,SU/W,H,NE,M,J,4,19,SC,,,,,,,,,
11637,13,10,2015,13-Oct-15,17,14,:,17:14,PM,200212,DAN,HANKE,SU/W,W,AU,F,A,4,1,SC,,,,,,,,,
11638,13,10,2015,13-Oct-15,17,14,:,17:14,PM,200212,DAN,HANKE,SU/W,W,AU,F,A,4,3,MP-,TO,2,,,,,,,
11639,13,10,2015,13-Oct-15,17,14,:,17:14,PM,200212,DAN,HANKE,SU/W,W,AU,F,A,4,3,MP+,NE,2,,,,,,,
11640,13,10,2015,13-Oct-15,17,14,:,17:14,PM,200212,DAN,HANKE,SU/W,W,AU,F,A,4,3,MP+,NE,2,,,,,,,
11641,13,10,2015,13-Oct-15,17,14,:,17:14,PM,200212,DAN,HANKE,SU/W,W,AU,F,A,4,3,TH-,NE,0,,,,,,,
11642,13,10,2015,13-Oct-15,17,14,:,17:14,PM,200212,DAN,HANKE,SU/W,W,AU,F,A,4,8,MP-,TO,2,,,,,,,
11643,13,10,2015,13-Oct-15,17,14,:,17:14,PM,200212,DAN,HANKE,SU/W,W,AU,F,A,4,11,SC,,,,,,,,,
11644,13,10,2015,13-Oct-15,17,14,:,17:14,PM,200212,DAN,HANKE,SU/W,W,AU,F,A,4,12,SC,,,,,,,,,
11645,13,10,2015,13-Oct-15,17,14,:,17:14,PM,200212,DAN,HANKE,SU/W,W,AU,F,A,4,12,AH,13,AH,,,,,,,
11646,13,10,2015,13-Oct-15,17,14,:,17:14,PM,200212,DAN,HANKE,SU/W,W,AU,F,A,4,14,SC,,,,,,,,,
11647,13,10,2015,13-Oct-15,17,14,:,17:14,PM,200212,DAN,HANKE,SU/W,W,AU,F,A,4,15,SC,,,,,,,,,
11648,13,10,2015,13-Oct-15,17,14,:,17:14,PM,200212,DAN,HANKE,SU/W,W,AU,F,A,4,15,SC,,,,,,,,,
11649,13,10,2015,13-Oct-15,17,14,:,17:14,PM,200212,DAN,HANKE,SU/W,W,AU,F,A,4,15,MP+,MA,1,,,,,,,
11650,13,10,2015,13-Oct-15,17,14,:,17:14,PM,200212,DAN,HANKE,SU/W,W,AU,F,A,4,16,SC,,,,,,,,,
11651,13,10,2015,13-Oct-15,17,14,:,17:14,PM,200212,DAN,HANKE,SU/W,W,AU,F,A,4,18,SC,,,,,,,,,
11652,14,10,2015,14-Oct-15,9,2,:,9:2,AM,200301,HANKE,DAN,SU/W,H,ZI,M,A,2,0,G+,MG,,,,,,,,
11653,14,10,2015,14-Oct-15,9,2,:,9:2,AM,200301,HANKE,DAN,SU/W,H,ZI,M,A,2,2,SC,,,,,,,,,
11654,14,10,2015,14-Oct-15,9,2,:,9:2,AM,200301,HANKE,DAN,SU/W,H,ZI,M,A,2,3,SC,,,,,,,,,
11655,14,10,2015,14-Oct-15,9,2,:,9:2,AM,200301,HANKE,DAN,SU/W,H,ZI,M,A,2,3,SC,,,,,,,,,
11656,14,10,2015,14-Oct-15,9,2,:,9:2,AM,200301,HANKE,DAN,SU/W,H,ZI,M,A,2,4,SC,,,,,,,,,
11657,14,10,2015,14-Oct-15,9,2,:,9:2,AM,200301,HANKE,DAN,SU/W,H,ZI,M,A,2,4,SC,,,,,,,,,
11658,14,10,2015,14-Oct-15,9,2,:,9:2,AM,200301,HANKE,DAN,SU/W,H,ZI,M,A,2,5,SC,,,,,,,,,
11659,14,10,2015,14-Oct-15,9,2,:,9:2,AM,200301,HANKE,DAN,SU/W,H,ZI,M,A,2,7,SC,,,,,,,,,
11660,14,10,2015,14-Oct-15,9,2,:,9:2,AM,200301,HANKE,DAN,SU/W,H,ZI,M,A,2,7,SG,,,,,,,,,
11661,14,10,2015,14-Oct-15,9,2,:,9:2,AM,200301,HANKE,DAN,SU/W,H,ZI,M,A,2,9,SC,,,,,,,,,
11662,14,10,2015,14-Oct-15,9,2,:,9:2,AM,200301,HANKE,DAN,SU/W,H,ZI,M,A,2,11,SC,,,,,,,,,
11663,14,10,2015,14-Oct-15,9,29,:,9:29,AM,200302,HANKE,DAN,SU/W,H,TI,F,A,2,2,SG,,,,,,,,,
11664,14,10,2015,14-Oct-15,9,29,:,9:29,AM,200302,HANKE,DAN,SU/W,H,TI,F,A,2,3,SG,,,,,,,,,
11665,14,10,2015,14-Oct-15,9,29,:,9:29,AM,200302,HANKE,DAN,SU/W,H,TI,F,A,2,4,SG,,,,,,,,,
11666,14,10,2015,14-Oct-15,9,29,:,9:29,AM,200302,HANKE,DAN,SU/W,H,TI,F,A,2,5,SG,,,,,,,,,
11667,14,10,2015,14-Oct-15,9,29,:,9:29,AM,200302,HANKE,DAN,SU/W,H,TI,F,A,2,6,SG,,,,,,,,,
11668,14,10,2015,14-Oct-15,9,29,:,9:29,AM,200302,HANKE,DAN,SU/W,H,TI,F,A,2,6,SC,,,,,,,,,
11669,14,10,2015,14-Oct-15,9,29,:,9:29,AM,200302,HANKE,DAN,SU/W,H,TI,F,A,2,10,SG,,,,,,,,,
11670,14,10,2015,14-Oct-15,9,57,:,9:57,AM,200303,HANKE,DAN,SU/W,H,MG,M,SA,2,0,MP-,TO,2,,,,,,,
11671,14,10,2015,14-Oct-15,9,57,:,9:57,AM,200303,HANKE,DAN,SU/W,H,MG,M,SA,2,10,YA,,,,,,,,,
11672,14,10,2015,14-Oct-15,9,57,:,9:57,AM,200303,HANKE,DAN,SU/W,H,MG,M,SA,2,12,SC,,,,,,,,,
11673,14,10,2015,14-Oct-15,9,57,:,9:57,AM,200303,HANKE,DAN,SU/W,H,MG,M,SA,2,14,SC,,,,,,,,,
11674,14,10,2015,14-Oct-15,9,57,:,9:57,AM,200303,HANKE,DAN,SU/W,H,MG,M,SA,2,14,SC,,,,,,,,,
11675,14,10,2015,14-Oct-15,10,22,:,10:22,AM,200304,DAN,HANKE,SU/W,H,BO,F,A,2,2,MP-,TO,2,,,,,,,
11676,14,10,2015,14-Oct-15,10,22,:,10:22,AM,200304,DAN,HANKE,SU/W,H,BO,F,A,2,3,MP+,TI,1,,,,,,,
11677,14,10,2015,14-Oct-15,10,22,:,10:22,AM,200304,DAN,HANKE,SU/W,H,BO,F,A,2,8,G+,ED,,,,,,,,
11678,14,10,2015,14-Oct-15,10,22,:,10:22,AM,200304,DAN,HANKE,SU/W,H,BO,F,A,2,9,G+,ED,,,,,,,,
11679,14,10,2015,14-Oct-15,10,22,:,10:22,AM,200304,DAN,HANKE,SU/W,H,BO,F,A,2,10,G+,ED,,,,,,,,
11680,14,10,2015,14-Oct-15,10,22,:,10:22,AM,200304,DAN,HANKE,SU/W,H,BO,F,A,2,14,MP+,BM,2,,,,,,,
11681,14,10,2015,14-Oct-15,10,22,:,10:22,AM,200304,DAN,HANKE,SU/W,H,BO,F,A,2,15,SC,,,,,,,,,
11682,14,10,2015,14-Oct-15,10,22,:,10:22,AM,200304,DAN,HANKE,SU/W,H,BO,F,A,2,15,G+,BL,,,,,,,,
11683,14,10,2015,14-Oct-15,11,1,:,11:1,AM,200305,DAN,HANKE,SU/W,H,JA,M,A,2,5,SC,,,,,,,,,
11684,14,10,2015,14-Oct-15,11,1,:,11:1,AM,200305,DAN,HANKE,SU/W,H,JA,M,A,2,6,SC,,,,,,,,,
11685,14,10,2015,14-Oct-15,11,1,:,11:1,AM,200305,DAN,HANKE,SU/W,H,JA,M,A,2,7,SC,,,,,,,,,
11686,14,10,2015,14-Oct-15,11,1,:,11:1,AM,200305,DAN,HANKE,SU/W,H,JA,M,A,2,8,SC,,,,,,,,,
11687,14,10,2015,14-Oct-15,11,1,:,11:1,AM,200305,DAN,HANKE,SU/W,H,JA,M,A,2,10,SC,,,,,,,,,
11688,14,10,2015,14-Oct-15,11,1,:,11:1,AM,200305,DAN,HANKE,SU/W,H,JA,M,A,2,16,SC,,,,,,,,,
11689,14,10,2015,14-Oct-15,11,1,:,11:1,AM,200305,DAN,HANKE,SU/W,H,JA,M,A,2,16,SC,,,,,,,,,
11690,14,10,2015,14-Oct-15,11,1,:,11:1,AM,200305,DAN,HANKE,SU/W,H,JA,M,A,2,18,SC,,,,,,,,,
11691,14,10,2015,14-Oct-15,11,1,:,11:1,AM,200305,DAN,HANKE,SU/W,H,JA,M,A,2,18,SC,,,,,,,,,
11692,14,10,2015,14-Oct-15,11,1,:,11:1,AM,200305,DAN,HANKE,SU/W,H,JA,M,A,2,18,SC,,,,,,,,,
11693,14,10,2015,14-Oct-15,11,1,:,11:1,AM,200305,DAN,HANKE,SU/W,H,JA,M,A,2,19,SC,,,,,,,,,
11694,14,10,2015,14-Oct-15,11,1,:,11:1,AM,200305,DAN,HANKE,SU/W,H,JA,M,A,2,19,SC,,,,,,,,,
11695,14,10,2015,14-Oct-15,15,14,:,15:14,PM,200306,MANDY,HANKE,SU/W,H,BL,F,A,4,1,SG,,,,,,,,,
11696,14,10,2015,14-Oct-15,15,14,:,15:14,PM,200306,MANDY,HANKE,SU/W,H,BL,F,A,4,3,SC,,,,,,,,,
11697,14,10,2015,14-Oct-15,15,14,:,15:14,PM,200306,MANDY,HANKE,SU/W,H,BL,F,A,4,4,SC,,,,,,,,,
11698,14,10,2015,14-Oct-15,15,14,:,15:14,PM,200306,MANDY,HANKE,SU/W,H,BL,F,A,4,5,SC,,,,,,,,,
11699,14,10,2015,14-Oct-15,15,14,:,15:14,PM,200306,MANDY,HANKE,SU/W,H,BL,F,A,4,5,MP-,PO,2,,,,,,,
11700,14,10,2015,14-Oct-15,15,40,:,15:40,PM,200307,HANKE,MANDY,CL,H,KO,F,J,4,2,AH,,,,,,,,,
11701,14,10,2015,14-Oct-15,15,40,:,15:40,PM,200307,HANKE,MANDY,CL,H,KO,F,J,4,2,AH,,,,,,,,,
11702,14,10,2015,14-Oct-15,15,40,:,15:40,PM,200307,HANKE,MANDY,CL,H,KO,F,J,4,3,MP-,TI,2,,,,,,,
11703,14,10,2015,14-Oct-15,15,40,:,15:40,PM,200307,HANKE,MANDY,CL,H,KO,F,J,4,8,PL,INF,,,,,,,,
11704,14,10,2015,14-Oct-15,15,40,:,15:40,PM,200307,HANKE,MANDY,CL,H,KO,F,J,4,8,PL,INF,,,,,,,,
11705,14,10,2015,14-Oct-15,15,40,:,15:40,PM,200307,HANKE,MANDY,CL,H,KO,F,J,4,9,PL,INF,,,,,,,,
11706,14,10,2015,14-Oct-15,15,40,:,15:40,PM,200307,HANKE,MANDY,CL,H,KO,F,J,4,11,PL,INF,,,,,,,,
11707,14,10,2015,14-Oct-15,15,40,:,15:40,PM,200307,HANKE,MANDY,CL,H,KO,F,J,4,12,PL,INF,,,,,,,,
11708,14,10,2015,14-Oct-15,14,8,:,14:8,PM,200308,HANKE,MANDY,CL,H,BM,F,A,4,1,MP-,PO,2,,,,,,,
11709,14,10,2015,14-Oct-15,14,8,:,14:8,PM,200308,HANKE,MANDY,CL,H,BM,F,A,4,3,PA,,,,,,,,,
11710,14,10,2015,14-Oct-15,14,8,:,14:8,PM,200308,HANKE,MANDY,CL,H,BM,F,A,4,9,SC,,,,,,,,,
11711,14,10,2015,14-Oct-15,14,8,:,14:8,PM,200308,HANKE,MANDY,CL,H,BM,F,A,4,13,G-,INF,,,,,,,,
11712,14,10,2015,14-Oct-15,14,8,:,14:8,PM,200308,HANKE,MANDY,CL,H,BM,F,A,4,14,G-,INF,,,,,,,,
11713,14,10,2015,14-Oct-15,14,8,:,14:8,PM,200308,HANKE,MANDY,CL,H,BM,F,A,4,14,G-,INF,,,,,,,,
11714,14,10,2015,14-Oct-15,14,8,:,14:8,PM,200308,HANKE,MANDY,CL,H,BM,F,A,4,15,SG,,,,,,,,,
11715,14,10,2015,14-Oct-15,14,8,:,14:8,PM,200308,HANKE,MANDY,CL,H,BM,F,A,4,17,SC,,,,,,,,,
11716,14,10,2015,14-Oct-15,16,35,:,16:35,PM,200309,MANDY,HANKE,SU/W,H,TO,F,A,4,1,SC,,,,,,,,,
11717,14,10,2015,14-Oct-15,16,35,:,16:35,PM,200309,MANDY,HANKE,SU/W,H,TO,F,A,4,1,5,SC,,,,,,,,
11718,14,10,2015,14-Oct-15,16,59,:,16:59,PM,200310,MANDY,HANKE,SU/W,H,MA,F,J,4,1,SC,,,,,,,,,
11719,14,10,2015,14-Oct-15,16,59,:,16:59,PM,200310,MANDY,HANKE,SU/W,H,MA,F,J,4,2,PL,INF,,,,,,,,
11720,14,10,2015,14-Oct-15,16,59,:,16:59,PM,200310,MANDY,HANKE,SU/W,H,MA,F,J,4,4,SC,,,,,,,,,
11721,14,10,2015,14-Oct-15,16,59,:,16:59,PM,200310,MANDY,HANKE,SU/W,H,MA,F,J,4,5,SC,,,,,,,,,
11722,14,10,2015,14-Oct-15,16,59,:,16:59,PM,200310,MANDY,HANKE,SU/W,H,MA,F,J,4,7,MP-,AU,2,,,,,,,
11723,14,10,2015,14-Oct-15,16,59,:,16:59,PM,200310,MANDY,HANKE,SU/W,H,MA,F,J,4,15,SC,,,,,,,,,
11724,14,10,2015,14-Oct-15,16,59,:,16:59,PM,200310,MANDY,HANKE,SU/W,H,MA,F,J,4,15,SC,,,,,,,,,
11725,14,10,2015,14-Oct-15,16,59,:,16:59,PM,200310,MANDY,HANKE,SU/W,H,MA,F,J,4,16,SC,,,,,,,,,
11726,14,10,2015,14-Oct-15,16,59,:,16:59,PM,200310,MANDY,HANKE,SU/W,H,MA,F,J,4,16,SC,,,,,,,,,
11727,14,10,2015,14-Oct-15,17,28,:,17:28,PM,200311,HANKE,MANDY,CL,W,BT,M,A,4,1,SC,,,,,,,,,
11728,14,10,2015,14-Oct-15,17,28,:,17:28,PM,200311,HANKE,MANDY,CL,W,BT,M,A,4,7,MP-,PO,2,,,,,,,
11729,14,10,2015,14-Oct-15,17,28,:,17:28,PM,200311,HANKE,MANDY,CL,W,BT,M,A,4,10,YA,,,,,,,,,
11730,14,10,2015,14-Oct-15,17,28,:,17:28,PM,200311,HANKE,MANDY,CL,W,BT,M,A,4,13,SC,,,,,,,,,
11731,14,10,2015,14-Oct-15,17,28,:,17:28,PM,200311,HANKE,MANDY,CL,W,BT,M,A,4,14,SC,,,,,,,,,
11732,15,10,2015,15-Oct-15,9,1,:,9:1,AM,200401,DAN,HANKE,SU/W,H,ED,F,J,2,6,G+,KO,,,,,,,,
11733,15,10,2015,15-Oct-15,9,1,:,9:1,AM,200401,DAN,HANKE,SU/W,H,ED,F,J,2,7,G+,KO,,,,,,,,
11734,15,10,2015,15-Oct-15,9,1,:,9:1,AM,200401,DAN,HANKE,SU/W,H,ED,F,J,2,8,G+,KO,,,,,,,,
11735,15,10,2015,15-Oct-15,9,1,:,9:1,AM,200401,DAN,HANKE,SU/W,H,ED,F,J,2,9,G+,KO,,,,,,,,
11736,15,10,2015,15-Oct-15,9,1,:,9:1,AM,200401,DAN,HANKE,SU/W,H,ED,F,J,2,10,G+,KO,,,,,,,,
11737,15,10,2015,15-Oct-15,9,1,:,9:1,AM,200401,DAN,HANKE,SU/W,H,ED,F,J,2,11,G+,KO,,,,,,,,
11738,15,10,2015,15-Oct-15,9,1,:,9:1,AM,200401,DAN,HANKE,SU/W,H,ED,F,J,2,12,G+,KO,,,,,,,,
11739,15,10,2015,15-Oct-15,9,1,:,9:1,AM,200401,DAN,HANKE,SU/W,H,ED,F,J,2,12,SC,,,,,,,,,
11740,15,10,2015,15-Oct-15,9,1,:,9:1,AM,200401,DAN,HANKE,SU/W,H,ED,F,J,2,12,SC,,,,,,,,,
11741,15,10,2015,15-Oct-15,9,1,:,9:1,AM,200401,DAN,HANKE,SU/W,H,ED,F,J,2,12,PL,MA,,,,,,,,
11742,15,10,2015,15-Oct-15,9,1,:,9:1,AM,200401,DAN,HANKE,SU/W,H,ED,F,J,2,13,PL,MA,,,,,,,,
11743,15,10,2015,15-Oct-15,9,1,:,9:1,AM,200401,DAN,HANKE,SU/W,H,ED,F,J,2,13,G+,MA,,,,,,,,
11744,15,10,2015,15-Oct-15,9,1,:,9:1,AM,200401,DAN,HANKE,SU/W,H,ED,F,J,2,13,PL,MA,,,,,,,,
11745,15,10,2015,15-Oct-15,9,1,:,9:1,AM,200401,DAN,HANKE,SU/W,H,ED,F,J,2,14,PL,MA,,,,,,,,
11746,15,10,2015,15-Oct-15,9,1,:,9:1,AM,200401,DAN,HANKE,SU/W,H,ED,F,J,2,14,PL,KO,,,,,,,,
11747,15,10,2015,15-Oct-15,9,1,:,9:1,AM,200401,DAN,HANKE,SU/W,H,ED,F,J,2,14,G+,MA,,,,,,,,
11748,15,10,2015,15-Oct-15,9,1,:,9:1,AM,200401,DAN,HANKE,SU/W,H,ED,F,J,2,14,PL,MA,,,,,,,,
11749,15,10,2015,15-Oct-15,9,1,:,9:1,AM,200401,DAN,HANKE,SU/W,H,ED,F,J,2,19,MP+,AU,1,,,,,,,
11750,15,10,2015,15-Oct-15,9,24,:,9:24,AM,200402,DAN,HANKE,SU/W,H,MG,M,SA,2,6,SC,,,,,,,,,
11751,15,10,2015,15-Oct-15,9,24,:,9:24,AM,200402,DAN,HANKE,SU/W,H,MG,M,SA,2,9,SC,,,,,,,,,
11752,15,10,2015,15-Oct-15,9,24,:,9:24,AM,200402,DAN,HANKE,SU/W,H,MG,M,SA,2,11,SG,,,,,,,,,
11753,15,10,2015,15-Oct-15,9,24,:,9:24,AM,200402,DAN,HANKE,SU/W,H,MG,M,SA,2,12,SC,,,,,,,,,
11754,15,10,2015,15-Oct-15,9,24,:,9:24,AM,200402,DAN,HANKE,SU/W,H,MG,M,SA,2,13,SC,,,,,,,,,
11755,15,10,2015,15-Oct-15,9,24,:,9:24,AM,200402,DAN,HANKE,SU/W,H,MG,M,SA,2,13,SC,,,,,,,,,
11756,15,10,2015,15-Oct-15,9,49,:,9:49,AM,200403,DAN,HANKE,SU/W,H,AM,F,A,2,14,SC,,,,,,,,,
11757,15,10,2015,15-Oct-15,9,49,:,9:49,AM,200403,DAN,HANKE,SU/W,H,AM,F,A,2,15,G+,TO,,,,,,,,
11758,15,10,2015,15-Oct-15,9,49,:,9:49,AM,200403,DAN,HANKE,SU/W,H,AM,F,A,2,16,G+,TO,,,,,,,,
11759,15,10,2015,15-Oct-15,9,49,:,9:49,AM,200403,DAN,HANKE,SU/W,H,AM,F,A,2,16,SC,,,,,,,,,
11760,15,10,2015,15-Oct-15,9,49,:,9:49,AM,200403,DAN,HANKE,SU/W,H,AM,F,A,2,16,SG,,,,,,,,,
11761,15,10,2015,15-Oct-15,10,13,:,10:13,AM,200404,DAN,HANKE,SU/W,H,PO,M,A,2,6,YA,,,,,,,,,
11762,15,10,2015,15-Oct-15,10,13,:,10:13,AM,200404,DAN,HANKE,SU/W,H,PO,M,A,2,7,YA,,,,,,,,,
11763,15,10,2015,15-Oct-15,10,13,:,10:13,AM,200404,DAN,HANKE,SU/W,H,PO,M,A,2,8,YA,,,,,,,,,
11764,15,10,2015,15-Oct-15,10,48,:,10:48,AM,200405,HANKE,DAN,SU/W,H,BL,F,A,2,1,G+,INF,,,,,,,,
11765,15,10,2015,15-Oct-15,10,48,:,10:48,AM,200405,HANKE,DAN,SU/W,H,BL,F,A,2,2,G+,INF,,,,,,,,
11766,15,10,2015,15-Oct-15,10,48,:,10:48,AM,200405,HANKE,DAN,SU/W,H,BL,F,A,2,6,G-,TO,,,,,,,,
11767,15,10,2015,15-Oct-15,10,48,:,10:48,AM,200405,HANKE,DAN,SU/W,H,BL,F,A,2,6,G+,INF,,,,,,,,
11768,15,10,2015,15-Oct-15,10,48,:,10:48,AM,200405,HANKE,DAN,SU/W,H,BL,F,A,2,7,G-,TO,,,,,,,,
11769,15,10,2015,15-Oct-15,10,48,:,10:48,AM,200405,HANKE,DAN,SU/W,H,BL,F,A,2,7,G+,INF,,,,,,,,
11770,15,10,2015,15-Oct-15,10,48,:,10:48,AM,200405,HANKE,DAN,SU/W,H,BL,F,A,2,8,G-,TO,,,,,,,,
11771,15,10,2015,15-Oct-15,10,48,:,10:48,AM,200405,HANKE,DAN,SU/W,H,BL,F,A,2,9,G+,TO,,,,,,,,
11772,15,10,2015,15-Oct-15,10,48,:,10:48,AM,200405,HANKE,DAN,SU/W,H,BL,F,A,2,10,G+,TO,,,,,,,,
11773,15,10,2015,15-Oct-15,10,48,:,10:48,AM,200405,HANKE,DAN,SU/W,H,BL,F,A,2,10,G+,TO,,,,,,,,
11774,15,10,2015,15-Oct-15,10,48,:,10:48,AM,200405,HANKE,DAN,SU/W,H,BL,F,A,2,10,G+,AL,,,,,,,,
11775,15,10,2015,15-Oct-15,10,48,:,10:48,AM,200405,HANKE,DAN,SU/W,H,BL,F,A,2,10,G+,INF,,,,,,,,
11776,15,10,2015,15-Oct-15,10,48,:,10:48,AM,200405,HANKE,DAN,SU/W,H,BL,F,A,2,11,G+,TO,,,,,,,,
11777,15,10,2015,15-Oct-15,10,48,:,10:48,AM,200405,HANKE,DAN,SU/W,H,BL,F,A,2,11,G+,AL,,,,,,,,
