,DAY,MONTH,YEAR,TIME (HOUR),TIME (MINUTE),AM/PM,FOCAL REFERENCE CODE,OBSERVER 1,OBSERVER 2,WEATHER,TEMP,FOCAL ID,SEX,AGE,ESTRUS,FOCAL PERIOD,FOCAL MINUTE,BEHAVIOUR,ASSOCIATION,CONFLICT OUTCOME,G.P.S. Location,,Notes,,,,
,28,7,2015,6,34,AM,090202,NIKA,,C,W,MG,M,SA,0,1,3,SC,,,,,,,,,
,28,7,2015,6,34,AM,090202,NIKA,,C,W,MG,M,SA,0,1,3,SC,,,,,,,,,
,28,7,2015,6,34,AM,090202,NIKA,,C,W,MG,M,SA,0,1,3,SC,,,,,,,,,
,28,7,2015,6,34,AM,090202,NIKA,,C,W,MG,M,SA,0,1,4,MP-,BA,2,,,,,,,
,28,7,2015,6,34,AM,090202,NIKA,,C,W,MG,M,SA,0,1,13,SC,,,,,,,,,
,28,7,2015,6,34,AM,090202,NIKA,,C,W,MG,M,SA,0,1,14,PL,NE,,,,,,,,
,28,7,2015,6,34,AM,090202,NIKA,,C,W,MG,M,SA,0,1,14,SC,,,,,,,,,
,28,7,2015,6,34,AM,090202,NIKA,,C,W,MG,M,SA,0,1,15,SC,,,,,,,,,
,28,7,2015,6,34,AM,090202,NIKA,,C,W,MG,M,SA,0,1,15,MP+,BO,1,,,,,,,
,28,7,2015,6,59,AM,090203,NIKA,,C,W,KO,F,J,0,1,0,G-,BL,,,,,,,,
,28,7,2015,6,59,AM,090203,NIKA,,C,W,KO,F,J,0,1,1,G-,BL,,,,,,,,
,28,7,2015,6,59,AM,090203,NIKA,,C,W,KO,F,J,0,1,1,SC,,,,,,,,,
,28,7,2015,6,59,AM,090203,NIKA,,C,W,KO,F,J,0,1,2,G-,BL,,,,,,,,
,28,7,2015,6,59,AM,090203,NIKA,,C,W,KO,F,J,0,1,3,G-,BL,,,,,,,,
,28,7,2015,6,59,AM,090203,NIKA,,C,W,KO,F,J,0,1,3,SC,,,,,,,,,
,28,7,2015,6,59,AM,090203,NIKA,,C,W,KO,F,J,0,1,4,G+,BL,,,,,,,,
,28,7,2015,6,59,AM,090203,NIKA,,C,W,KO,F,J,0,1,5,PL,I,,,,I = INFANT,,,,
,28,7,2015,6,59,AM,090203,NIKA,,C,W,KO,F,J,0,1,6,PL,I,,,,I = INFANT,,,,
,28,7,2015,6,59,AM,090203,NIKA,,C,W,KO,F,J,0,1,7,PL,I,,,,I = INFANT,,,,
,28,7,2015,6,59,AM,090203,NIKA,,C,W,KO,F,J,0,1,8,PL,I,,,,I = INFANT,,,,
,28,7,2015,6,59,AM,090203,NIKA,,C,W,KO,F,J,0,1,9,PL,I,,,,I = INFANT,,,,
,28,7,2015,6,59,AM,090203,NIKA,,C,W,KO,F,J,0,1,10,PL,I,,,,I = INFANT,,,,
,28,7,2015,6,59,AM,090203,NIKA,,C,W,KO,F,J,0,1,11,PL,I,,,,I = INFANT,,,,
,28,7,2015,6,59,AM,090203,NIKA,,C,W,KO,F,J,0,1,14,PL,I,,,,I = INFANT,,,,
,28,7,2015,6,59,AM,090203,NIKA,,C,W,KO,F,J,0,1,15,PL,I,,,,I = INFANT,,,,
,28,7,2015,6,59,AM,090203,NIKA,,C,W,KO,F,J,0,1,15,SC,,,,,,,,,
,28,7,2015,6,59,AM,090203,NIKA,,C,W,KO,F,J,0,1,16,PL,ED,,,,,,,,
,28,7,2015,6,59,AM,090203,NIKA,,C,W,KO,F,J,0,1,18,SC,,,,,,,,,
,28,7,2015,6,59,AM,090203,NIKA,,C,W,KO,F,J,0,1,19,SC,,,,,,,,,
,28,7,2015,6,59,AM,090203,NIKA,,C,W,KO,F,J,0,1,19,AH,,,,,,,,,
,28,7,2015,7,25,AM,090204,NIKA,CHIFUNDO,C,W,TI,F,A,0,1,2,SC,,,,,,,,,
,28,7,2015,7,25,AM,090204,NIKA,CHIFUNDO,C,W,TI,F,A,0,1,2,SG,,,,,,,,,
,28,7,2015,7,25,AM,090204,NIKA,CHIFUNDO,C,W,TI,F,A,0,1,7,PL,I,,,,PLAYING WITH 2 INFANTS AT THE SAME TIME,,,,
,28,7,2015,7,25,AM,090204,NIKA,CHIFUNDO,C,W,TI,F,A,0,1,8,PL,I,,,,PLAYING WITH 2 INFANTS AT THE SAME TIME,,,,
,28,7,2015,7,25,AM,090204,NIKA,CHIFUNDO,C,W,TI,F,A,0,1,8,SC,,,,,,,,,
,28,7,2015,7,25,AM,090204,NIKA,CHIFUNDO,C,W,TI,F,A,0,1,10,SC,,,,,,,,,
,28,7,2015,7,25,AM,090204,NIKA,CHIFUNDO,C,W,TI,F,A,0,1,12,SC,,,,,,,,,
,28,7,2015,7,25,AM,090204,NIKA,CHIFUNDO,C,W,TI,F,A,0,1,17,MP-,MG,2,,,,,,,
,28,7,2015,8,4,AM,090205,NIKA,CHIFUNDO,C,W,MA,F,J,0,1,0,SC,,,,,,,,,
,28,7,2015,8,4,AM,090205,NIKA,CHIFUNDO,C,W,MA,F,J,0,1,7,SC,,,,,,,,,
,28,7,2015,8,4,AM,090205,NIKA,CHIFUNDO,C,W,MA,F,J,0,1,8,SC,,,,,,,,,
,28,7,2015,8,4,AM,090205,NIKA,CHIFUNDO,C,W,MA,F,J,0,1,11,MP-,BL,2,,,,,,,
,28,7,2015,8,4,AM,090205,NIKA,CHIFUNDO,C,W,MA,F,J,0,1,13,SC,,,,,,,,,
,28,7,2015,8,4,AM,090205,NIKA,CHIFUNDO,C,W,MA,F,J,0,1,17,SC,,,,,,,,,
,28,7,2015,8,4,AM,090205,NIKA,CHIFUNDO,C,W,MA,F,J,0,1,18,SC,,,,,,,,,
,28,7,2015,8,4,AM,090205,NIKA,CHIFUNDO,C,W,MA,F,J,0,1,19,SC,,,,,,,,,
,28,7,2015,8,30,AM,090206,NIKA,CHIFUNDO,C,W,TO,F,A,0,1,0,SC,,,,,,,,,
,28,7,2015,8,30,AM,090206,NIKA,CHIFUNDO,C,W,TO,F,A,0,1,1,SC,,,,,,,,,
,28,7,2015,8,30,AM,090206,NIKA,CHIFUNDO,C,W,TO,F,A,0,1,2,SC,,,,,,,,,
,28,7,2015,8,30,AM,090206,NIKA,CHIFUNDO,C,W,TO,F,A,0,1,3,SC,,,,,,,,,
,28,7,2015,8,30,AM,090206,NIKA,CHIFUNDO,C,W,TO,F,A,0,1,3,SG,,,,,,,,,
,28,7,2015,8,30,AM,090206,NIKA,CHIFUNDO,C,W,TO,F,A,0,1,4,SG,,,,,,,,,
,28,7,2015,8,30,AM,090206,NIKA,CHIFUNDO,C,W,TO,F,A,0,1,5,SC,,,,,,,,,
,28,7,2015,8,30,AM,090206,NIKA,CHIFUNDO,C,W,TO,F,A,0,1,15,SC,,,,,,,,,
,28,7,2015,12,11,PM,090207,CHIFUNDO,NIKA,SU/W,H,BA,M,SA,0,3,1,SC,,,,,,,,,
,28,7,2015,12,11,PM,090207,CHIFUNDO,NIKA,SU/W,H,BA,M,SA,0,3,9,SC,,,,,,,,,
,28,7,2015,12,11,PM,090207,CHIFUNDO,NIKA,SU/W,H,BA,M,SA,0,3,9,SG,,,,,,,,,
,28,7,2015,12,11,PM,090207,CHIFUNDO,NIKA,SU/W,H,BA,M,SA,0,3,9,SC,,,,,,,,,
,28,7,2015,12,11,PM,090207,CHIFUNDO,NIKA,SU/W,H,BA,M,SA,0,3,13,YA,,,,,,,,,
,28,7,2015,12,11,PM,090207,CHIFUNDO,NIKA,SU/W,H,BA,M,SA,0,3,14,MP-,JA,2,,,,,,,
,28,7,2015,12,11,PM,090207,CHIFUNDO,NIKA,SU/W,H,BA,M,SA,0,3,15,YA,,,,,,,,,
,28,7,2015,12,11,PM,090207,CHIFUNDO,NIKA,SU/W,H,BA,M,SA,0,3,15,YA,,,,,,,,,
,28,7,2015,12,38,PM,090208,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,0,G-,MG,,,,,,,,
,28,7,2015,12,38,PM,090208,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,1,G-,MG,,,,,,,,
,28,7,2015,12,38,PM,090208,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,2,G-,MG,,,,,,,,
,28,7,2015,12,38,PM,090208,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,2,SC,,,,,,,,,
,28,7,2015,12,38,PM,090208,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,3,G-,MG,,,,,,,,
,28,7,2015,12,38,PM,090208,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,4,G-,MG,,,,,,,,
,28,7,2015,12,38,PM,090208,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,5,G-,MG,,,,,,,,
,28,7,2015,12,38,PM,090208,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,6,G-,MG,,,,,,,,
,28,7,2015,12,38,PM,090208,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,7,G-,MG,,,,,,,,
,28,7,2015,12,38,PM,090208,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,8,G-,MG,,,,,,,,
,28,7,2015,12,38,PM,090208,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,9,G-,MG,,,,,,,,
,28,7,2015,12,38,PM,090208,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,10,G-,MG,,,,,,,,
,28,7,2015,12,38,PM,090208,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,11,G-,MG,,,,,,,,
,28,7,2015,12,38,PM,090208,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,12,G-,MG,,,,,,,,
,28,7,2015,12,38,PM,090208,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,13,G-,MG,,,,,,,,
,28,7,2015,12,38,PM,090208,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,14,G-,MG,,,,,,,,
,28,7,2015,12,38,PM,090208,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,15,G-,MG,,,,,,,,
,28,7,2015,12,38,PM,090208,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,16,G-,MG,,,,,,,,
,28,7,2015,12,38,PM,090208,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,17,G-,MG,,,,,,,,
,28,7,2015,12,38,PM,090208,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,18,G-,MG,,,,,,,,
,28,7,2015,12,38,PM,090208,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,19,G-,MG,,,,,,,,
,28,7,2015,1,4,PM,090209,CHIFUNDO,NIKA,SU/W,H,PO,M,A,0,3,4,SC,,,,,,,,,
,28,7,2015,1,4,PM,090209,CHIFUNDO,NIKA,SU/W,H,PO,M,A,0,3,7,SC,,,,,,,,,
,28,7,2015,1,4,PM,090209,CHIFUNDO,NIKA,SU/W,H,PO,M,A,0,3,9,SC,,,,,,,,,
,28,7,2015,1,33,PM,090210,CHIFUNDO,NIKA,SU/W,H,BO,F,J,0,3,5,YA,,,,,,,,,
,28,7,2015,1,33,PM,090210,CHIFUNDO,NIKA,SU/W,H,BO,F,J,0,3,15,SC,,,,,,,,,
,28,7,2015,2,5,PM,090211,CHIFUNDO,NIKA,SU/W,H,ZI,M,A,0,3,1,SC,,,,,,,,,
,28,7,2015,2,5,PM,090211,CHIFUNDO,NIKA,SU/W,H,ZI,M,A,0,3,13,MP+,TI,1,,,,,,,
,28,7,2015,2,5,PM,090211,CHIFUNDO,NIKA,SU/W,H,ZI,M,A,0,3,14,G+,TI,,,,,,,,
,28,7,2015,2,5,PM,090211,CHIFUNDO,NIKA,SU/W,H,ZI,M,A,0,3,15,G+,TI,,,,,,,,
,28,7,2015,2,5,PM,090211,CHIFUNDO,NIKA,SU/W,H,ZI,M,A,0,3,16,G+,TI,,,,,,,,
,28,7,2015,2,5,PM,090211,CHIFUNDO,NIKA,SU/W,H,ZI,M,A,0,3,16,MP+,TI,1,,,,,,,
,28,7,2015,2,5,PM,090211,CHIFUNDO,NIKA,SU/W,H,ZI,M,A,0,3,17,SC,,,,,,,,,
,28,7,2015,2,37,PM,090212,CHIFUNDO,NIKA,C/W,H,AU,F,A,0,3,0,MP+,TI,1,,,,,,,
,28,7,2015,2,37,PM,090212,CHIFUNDO,NIKA,C/W,H,AU,F,A,0,3,6,SC,,,,,,,,,
,28,7,2015,2,37,PM,090212,CHIFUNDO,NIKA,C/W,H,AU,F,A,0,3,9,G-,BO,,,,,,,,
,28,7,2015,2,37,PM,090212,CHIFUNDO,NIKA,C/W,H,AU,F,A,0,3,10,G-,BO,,,,,,,,
,28,7,2015,2,37,PM,090212,CHIFUNDO,NIKA,C/W,H,AU,F,A,0,3,11,G-,BO,,,,,,,,
,28,7,2015,2,37,PM,090212,CHIFUNDO,NIKA,C/W,H,AU,F,A,0,3,12,G-,BO,,,,,,,,
,28,7,2015,2,37,PM,090212,CHIFUNDO,NIKA,C/W,H,AU,F,A,0,3,13,SG,,,,,,,,,
,28,7,2015,2,37,PM,090212,CHIFUNDO,NIKA,C/W,H,AU,F,A,0,3,14,SG,,,,,,,,,
,28,7,2015,2,37,PM,090212,CHIFUNDO,NIKA,C/W,H,AU,F,A,0,3,17,YA,,,,,,,,,
,29,7,2015,6,7,AM,090301,NIKA,CHIFUNDO,SU,C,BT,M,A,0,1,13,SC,,,,,,,,,
,29,7,2015,6,7,AM,090301,NIKA,CHIFUNDO,SU,C,BT,M,A,0,1,18,SG,,,,,,,,,
,29,7,2015,6,7,AM,090301,NIKA,CHIFUNDO,SU,C,BT,M,A,0,1,18,SC,,,,,,,,,
,29,7,2015,6,7,AM,090301,NIKA,CHIFUNDO,SU,C,BT,M,A,0,1,19,SG,,,,,,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,0,G-,I,,,,I = INFANT,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,1,G-,I,,,,I = INFANT,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,1,G+,TO,,,,,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,1,G+,TO,,,,,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,2,G-,TO,,,,,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,2,G+,TO,,,,,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,3,G+,TO,,,,,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,3,SC,,,,,,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,4,G+,TO,,,,,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,5,G+,TO,,,,,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,6,G+,TO,,,,,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,7,G+,TO,,,,,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,8,G+,TO,,,,,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,8,SC,,,,,,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,8,G-,TO,,,,,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,9,G-,TO,,,,,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,10,G-,TO,,,,,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,11,G-,TO,,,,,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,11,G+,TO,,,,,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,12,G+,TO,,,,,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,12,G-,I,,,,"I = INFANT. AS SHE WAS NURSING AL WAS GROOMING THE INFANT, WHILE BEING GROOMED BY TO HERSELF",,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,13,G+,TO,,,,,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,14,G+,TO,,,,,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,15,SC,,,,,,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,15,G-,TO,,,,,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,16,G-,TO,,,,,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,17,SC,,,,,,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,17,G+,MA,,,,BEING GROOMED BY BOTH MA AND BM AT THE SAME TIME,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,17,G+,BM,,,,BEING GROOMED BY BOTH MA AND BM AT THE SAME TIME,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,18,G+,MA,,,,BEING GROOMED BY BOTH MA AND BM AT THE SAME TIME,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,18,G+,BM,,,,BEING GROOMED BY BOTH MA AND BM AT THE SAME TIME,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,19,G+,MA,,,,BEING GROOMED BY BOTH MA AND BM AT THE SAME TIME,,,,
,29,7,2015,6,37,AM,090302,NIKA,CHIFUNDO,SU,C,AL,F,A,0,1,19,G+,BM,,,,BEING GROOMED BY BOTH MA AND BM AT THE SAME TIME,,,,
,29,7,2015,7,3,AM,090303,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,0,PL,I,,,,I = INFANT,,,,
,29,7,2015,7,3,AM,090303,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,0,PL,KO,,,,PLAYING WITH INFANT AND KO AT THE SAME TIME,,,,
,29,7,2015,7,3,AM,090303,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,0,PL,I,,,,PLAYING WITH INFANT AND KO AT THE SAME TIME,,,,
,29,7,2015,7,3,AM,090303,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,1,PL,KO,,,,PLAYING WITH INFANT AND KO AT THE SAME TIME,,,,
,29,7,2015,7,3,AM,090303,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,1,PL,I,,,,PLAYING WITH INFANT AND KO AT THE SAME TIME,,,,
,29,7,2015,7,3,AM,090303,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,2,PL,I,,,,I = INFANT,,,,
,29,7,2015,7,3,AM,090303,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,3,PL,I,,,,I = INFANT,,,,
,29,7,2015,7,3,AM,090303,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,4,PL,I,,,,I = INFANT,,,,
,29,7,2015,7,3,AM,090303,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,5,PL,I,,,,I = INFANT,,,,
,29,7,2015,7,3,AM,090303,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,6,PL,I,,,,I = INFANT,,,,
,29,7,2015,7,3,AM,090303,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,7,PL,I,,,,I = INFANT,,,,
,29,7,2015,7,3,AM,090303,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,8,PL,I,,,,I = INFANT,,,,
,29,7,2015,7,3,AM,090303,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,12,PL,I,,,,I = INFANT,,,,
,29,7,2015,7,3,AM,090303,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,13,PL,I,,,,I = INFANT,,,,
,29,7,2015,7,3,AM,090303,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,14,PL,I,,,,I = INFANT,,,,
,29,7,2015,7,3,AM,090303,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,17,SC,,,,,,,,,
,29,7,2015,7,3,AM,090303,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,17,PL,I,,,,I = INFANT,,,,
,29,7,2015,7,3,AM,090303,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,18,PL,I,,,,I = INFANT,,,,
,29,7,2015,7,3,AM,090303,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,19,PL,I,,,,I = INFANT,,,,
,29,7,2015,7,30,AM,090304,NIKA,CHIFUNDO,SU,W,BL,F,A,0,1,5,SC,,,,,,,,,
,29,7,2015,7,30,AM,090304,NIKA,CHIFUNDO,SU,W,BL,F,A,0,1,9,SC,,,,,,,,,
,29,7,2015,7,30,AM,090304,NIKA,CHIFUNDO,SU,W,BL,F,A,0,1,16,SC,,,,,,,,,
,29,7,2015,7,30,AM,090304,NIKA,CHIFUNDO,SU,W,BL,F,A,0,1,17,MP+,BM,1,,,,,,,
,29,7,2015,7,30,AM,090304,NIKA,CHIFUNDO,SU,W,BL,F,A,0,1,17,MP+,KO,1,,,,,,,
,29,7,2015,7,30,AM,090304,NIKA,CHIFUNDO,SU,W,BL,F,A,0,1,18,SC,,,,,,,,,
,29,7,2015,8,17,AM,090305,NIKA,CHIFUNDO,SU,W,JA,M,SA,0,1,0,PL,MG,,,,,,,,
,29,7,2015,8,17,AM,090305,NIKA,CHIFUNDO,SU,W,JA,M,SA,0,1,1,PL,MG,,,,,,,,
,29,7,2015,8,17,AM,090305,NIKA,CHIFUNDO,SU,W,JA,M,SA,0,1,2,PL,MG,,,,,,,,
,29,7,2015,8,17,AM,090305,NIKA,CHIFUNDO,SU,W,JA,M,SA,0,1,3,PL,MG,,,,,,,,
,29,7,2015,8,17,AM,090305,NIKA,CHIFUNDO,SU,W,JA,M,SA,0,1,4,PL,MG,,,,,,,,
,29,7,2015,8,17,AM,090305,NIKA,CHIFUNDO,SU,W,JA,M,SA,0,1,5,PL,MG,,,,,,,,
,29,7,2015,8,40,AM,090306,NIKA,CHIFUNDO,SU,W,AM,F,A,0,1,8,SC,,,,,,,,,
,29,7,2015,8,40,AM,090306,NIKA,CHIFUNDO,SU,W,AM,F,A,0,1,8,SC,,,,,,,,,
,29,7,2015,8,40,AM,090306,NIKA,CHIFUNDO,SU,W,AM,F,A,0,1,9,G-,BO,,,,,,,,
,29,7,2015,8,40,AM,090306,NIKA,CHIFUNDO,SU,W,AM,F,A,0,1,11,G+,AL,,,,,,,,
,29,7,2015,8,40,AM,090306,NIKA,CHIFUNDO,SU,W,AM,F,A,0,1,12,G+,AL,,,,,,,,
,29,7,2015,8,40,AM,090306,NIKA,CHIFUNDO,SU,W,AM,F,A,0,1,12,SC,,,,,,,,,
,29,7,2015,8,40,AM,090306,NIKA,CHIFUNDO,SU,W,AM,F,A,0,1,15,SC,,,,,,,,,
,29,7,2015,8,40,AM,090306,NIKA,CHIFUNDO,SU,W,AM,F,A,0,1,16,SC,,,,,,,,,
,29,7,2015,8,40,AM,090306,NIKA,CHIFUNDO,SU,W,AM,F,A,0,1,18,SC,,,,,,,,,
,29,7,2015,8,40,AM,090306,NIKA,CHIFUNDO,SU,W,AM,F,A,0,1,19,SC,,,,,,,,,
,29,7,2015,8,40,AM,090306,NIKA,CHIFUNDO,SU,W,AM,F,A,0,1,19,SC,,,,,,,,,
,29,7,2015,12,0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,0,3,2,G+,ED,,,,,,,,
,29,7,2015,12,0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,0,3,2,PL,I,,,,I = INFANT,,,,
,29,7,2015,12,0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,0,3,3,PL,I,,,,I = INFANT,,,,
,29,7,2015,12,0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,0,3,3,PL,ED,,,,,,,,
,29,7,2015,12,0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,0,3,3,PL,I,,,,"I = INAFNT, PLAYING WITH INFANT AND ED AT THE SAME TIME",,,,
,29,7,2015,12,0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,0,3,3,PL,ED,,,,PLAYING WITH INFANT AND ED AT THE SAME TIME,,,,
,29,7,2015,12,0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,0,3,4,PL,I,,,,I = INFANT,,,,
,29,7,2015,12,0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,0,3,4,PL,I,,,,"I = INAFNT, PLAYING WITH INFANT AND ED AT THE SAME TIME",,,,
,29,7,2015,12,0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,0,3,4,PL,ED,,,,PLAYING WITH INFANT AND ED AT THE SAME TIME,,,,
,29,7,2015,12,0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,0,3,4,PL,ED,,,,,,,,
,29,7,2015,12,0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,0,3,5,PL,I,,,,I = INFANT,,,,
,29,7,2015,12,0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,0,3,5,PL,ED,,,,,,,,
,29,7,2015,12,0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,0,3,5,PL,I,,,,I = INFANT,,,,
,29,7,2015,12,0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,0,3,6,PL,I,,,,I = INFANT,,,,
,29,7,2015,12,0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,0,3,6,PL,I,,,,"I = INAFNT, PLAYING WITH INFANT AND ED AT THE SAME TIME",,,,
,29,7,2015,12,0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,0,3,6,PL,ED,,,,PLAYING WITH INFANT AND ED AT THE SAME TIME,,,,
,29,7,2015,12,0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,0,3,8,PL,ED,,,,,,,,
,29,7,2015,12,0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,0,3,9,PL,ED,,,,,,,,
,29,7,2015,12,0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,0,3,17,SC,,,,,,,,,
,29,7,2015,12,0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,0,3,17,G-,AL,,,,,,,,
,29,7,2015,12,0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,0,3,18,G-,AL,,,,,,,,
,29,7,2015,12,0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,0,3,18,SC,,,,,,,,,
,29,7,2015,12,0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,0,3,19,G-,AL,,,,,,,,
,29,7,2015,1,14,PM,090308,CHIFUNDO,NIKA,SU,H,KO,F,J,0,3,0,SC,,,,,,,,,
