DAY,MONTH,YEAR,TIME (HOUR),TIME (MINUTE),AM/PM,FOCAL REFERENCE CODE,OBSERVER 1,OBSERVER 2,WEATHER,TEMP,FOCAL ID,SEX,AGE,ESTRUS,FOCAL PERIOD,FOCAL MINUTE,BEHAVIOUR,ASSOCIATION,CONFLICT OUTCOME,G.P.S. Location,,Notes
24,6,2016,14,30,PM,510505,Pili,Mandy,CL,W,TO,F,A,,3,4,SC,,,,,
24,6,2016,14,30,PM,510505,Pili,Mandy,CL,W,TO,F,A,,3,7,SC,,,,,
24,6,2016,14,30,PM,510505,Pili,Mandy,CL,W,TO,F,A,,3,8,SC,,,,,
24,6,2016,14,30,PM,510505,Pili,Mandy,CL,W,TO,F,A,,3,8,SC,,,,,
24,6,2016,14,30,PM,510505,Pili,Mandy,CL,W,TO,F,A,,3,9,SC,,,,,
24,6,2016,14,53,PM,510506,Pili,Mandy,CL,W,KO,F,J,,3,1,MP-,TO,2,,,
25,6,2016,7,10,AM,510601,Pili,,SU,C,AU,F,A,,1,2,SC,,,,,
25,6,2016,7,11,AM,510602,Pili,,SU,C,AU,F,A,,2,2,SC,,,,,
25,6,2016,7,12,AM,510603,Pili,,SU,C,AU,F,A,,3,3,SC,,,,,
25,6,2016,7,13,AM,510604,Pili,,SU,C,AU,F,A,,4,5,SG,,,,,
25,6,2016,7,14,AM,510605,Pili,,SU,C,AU,F,A,,5,8,SC,,,,,
25,6,2016,7,15,AM,510606,Pili,,SU,C,AU,F,A,,6,9,SG,,,,,
25,6,2016,7,16,AM,510607,Pili,,SU,C,AU,F,A,,7,14,SC,,,,,
25,6,2016,7,33,AM,510602,Pili,,SU,C,BO,F,A,,1,4,G+,SK,,,,
25,6,2016,7,33,AM,510602,Pili,,SU,C,BO,F,A,,1,6,G-,SK,,,,
25,6,2016,7,33,AM,510602,Pili,,SU,C,BO,F,A,,1,9,SC,,,,,
25,6,2016,7,56,AM,510603,Pili,,SU,C,MG,M,A,,1,14,SC,,,,,
25,6,2016,7,56,AM,510603,Pili,,SU,C,MG,M,A,,1,14,SC,,,,,
25,6,2016,8,26,AM,510604,Pili,,SU,W,AM,F,A,,1,7,MP+,AU,1,,,
25,6,2016,8,26,AM,510604,Pili,,SU,W,AM,F,A,,1,13,SC,,,,,
25,6,2016,9,3,AM,510605,Pili,,SU,W,MA,F,J,,1,17,SC,,,,,
25,6,2016,9,3,AM,510605,Pili,,SU,W,MA,F,J,,1,17,SC,,,,,
25,6,2016,9,48,AM,510607,Pili,,SU,W,TI,F,A,,2,1,SC,,,,,
25,6,2016,9,48,AM,510607,Pili,,SU,W,TI,F,A,,2,1,SC,,,,,
25,6,2016,9,48,AM,510607,Pili,,SU,W,TI,F,A,,2,7,SC,,,,,
25,6,2016,9,48,AM,510607,Pili,,SU,W,TI,F,A,,2,7,SC,,,,,
25,6,2016,9,48,AM,510607,Pili,,SU,W,TI,F,A,,2,15,SC,,,,,
25,6,2016,10,10,AM,510608,Pili,,SU,W,PO,M,A,,2,4,MP+,RE,1,,,
25,6,2016,10,10,AM,510608,Pili,,SU,W,PO,M,A,,2,6,SC,,,,,
25,6,2016,10,10,AM,510608,Pili,,SU,W,PO,M,A,,2,7,SC,,,,,
25,6,2016,10,10,AM,510608,Pili,,SU,W,PO,M,A,,2,7,SC,,,,,
25,6,2016,10,36,AM,510609,Pili,,SU,W,NE,M,J,,2,8,SC,,,,,
25,6,2016,10,36,AM,510609,Pili,,SU,W,NE,M,J,,2,9,SC,,,,,
25,6,2016,10,36,AM,510609,Pili,,SU,W,NE,M,J,,2,9,SC,,,,,
25,6,2016,10,36,AM,510609,Pili,,SU,W,NE,M,J,,2,9,SC,,,,,
14,7,2016,12,37,PM,540401,AMANDA,PILIRANI,CL,W,NE,M,J,,3,2,MP-,BL,2,,,
14,7,2016,12,37,PM,540401,AMANDA,PILIRANI,CL,W,NE,M,J,,3,4,MP+,KO,1,,,
3,7,2016,13,3,PM,540402,AMANDA,PILIRANI,SU,W,PO,M,A,,3,10,G+,MY,,,,
14,7,2016,13,3,PM,540402,AMANDA,PILIRANI,SU,W,PO,M,A,,3,11,G+,MY,,,,
14,7,2016,13,3,PM,540402,AMANDA,PILIRANI,SU,W,PO,M,A,,3,19,SG,,,,,
14,7,2016,13,3,PM,540402,AMANDA,PILIRANI,SU,W,PO,M,A,,3,19,SC,,,,,
14,7,2016,13,22,PM,540403,AMANDA,PILIRANI,SU,W,BM,F,A,,3,5,MP-,PO,2,,,
14,7,2016,13,22,PM,540403,AMANDA,PILIRANI,SU,W,BM,F,A,,3,16,MP-,AL,2,,,
14,7,2016,13,56,PM,540404,AMANDA,PILIRANI,SU,W,MG,M,SA,,3,3,TH+,PA,1,,,
14,7,2016,13,56,PM,540404,AMANDA,PILIRANI,SU,W,MG,M,SA,,3,7,MP+,SK,1,,,
14,7,2016,14,45,PM,540406,AMANDA,PILIRANI,SU,W,TI,F,A,,3,5,SC,,,,,
14,7,2016,14,45,PM,540406,AMANDA,PILIRANI,SU,W,TI,F,A,,3,15,SG,,,,,
14,7,2016,15,9,PM,540407,AMANDA,PILIRANI,CL/W,W,AM,F,A,,4,11,SC,,,,,
14,7,2016,15,9,PM,540407,AMANDA,PILIRANI,CL/W,W,AM,F,A,,4,16,SC,,,,,
14,7,2016,15,9,PM,540407,AMANDA,PILIRANI,CL/W,W,AM,F,A,,4,18,SC,,,,,
14,7,2016,15,9,PM,540407,AMANDA,PILIRANI,CL/W,W,AM,F,A,,4,18,SG,,,,,
14,7,2016,15,9,PM,540407,AMANDA,PILIRANI,CL/W,W,AM,F,A,,4,19,G-,RE,,,,
14,7,2016,15,38,PM,540408,AMANDA,PILIRANI,CL./W,W,ED,F,J,,4,0,SC,,,,,
14,7,2016,15,38,PM,540408,AMANDA,PILIRANI,CL./W,W,ED,F,J,,4,0,G-,AM,,,,
14,7,2016,15,38,PM,540408,AMANDA,PILIRANI,CL./W,W,ED,F,J,,4,1,G-,AM,,,,
14,7,2016,15,38,PM,540408,AMANDA,PILIRANI,CL./W,W,ED,F,J,,4,1,SC,,,,,
14,7,2016,15,38,PM,540408,AMANDA,PILIRANI,CL./W,W,ED,F,J,,4,3,SC,,,,,
14,7,2016,15,38,PM,540408,AMANDA,PILIRANI,CL./W,W,ED,F,J,,4,4,SC,,,,,
14,7,2016,15,38,PM,540408,AMANDA,PILIRANI,CL./W,W,ED,F,J,,4,16,MP-,AM,2,,,
14,7,2016,16,1,PM,540409,AMANDA,PILIRANI,SU,W,AL,F,A,,4,6,MP+,KO,1,,,
14,7,2016,16,1,PM,540409,AMANDA,PILIRANI,SU,W,AL,F,A,,4,16,MP-,AM,2,,,
14,7,2016,16,24,PM,540410,AMANDA,PILIRANI,SU/W,C,BL,F,A,,4,1,MP+,MG,1,,,
14,7,2016,16,24,PM,540410,AMANDA,PILIRANI,SU/W,C,BL,F,A,,4,16,SC,,,,,
14,7,2016,16,24,PM,540410,AMANDA,PILIRANI,SU/W,C,BL,F,A,,4,16,SC,,,,,
21,7,2016,11,41,AM,550411,PILIRANI,ENELESS,SU,W,AM,F,A,,2,3,MP-,BL,2,,,
21,7,2016,11,41,AM,550411,PILIRANI,ENELESS,SU,W,AM,F,A,,2,8,SC,,,,,
21,7,2016,7,10,AM,550401,PILIRANI,ENELESS,SU,C,BO,F,A,,1,10,MP-,BL,2,,,
21,7,2016,7,10,AM,550401,PILIRANI,ENELESS,SU,C,BO,F,A,,1,18,SC,,,,,
21,7,2016,7,35,AM,550402,PILIRANI,ENELESS,SU,C,BL,F,A,,1,7,SC,,,,,
21,7,2016,7,35,AM,550402,PILIRANI,ENELESS,SU,C,BL,F,A,,1,11,SC,,,,,
21,7,2016,7,35,AM,550402,PILIRANI,ENELESS,SU,C,BL,F,A,,1,12,SC,,,,,
21,7,2016,8,2,AM,550403,PILIRANI,ENELESS,SU,C,TI,F,A,,1,2,SC,,,,,
21,7,2016,8,2,AM,550403,PILIRANI,ENELESS,SU,C,TI,F,A,,1,3,SC,,,,,
21,7,2016,8,2,AM,550403,PILIRANI,ENELESS,SU,C,TI,F,A,,1,3,SG,,,,,
21,7,2016,8,2,AM,550403,PILIRANI,ENELESS,SU,C,TI,F,A,,1,4,SG,,,,,
21,7,2016,8,2,AM,550403,PILIRANI,ENELESS,SU,C,TI,F,A,,1,5,SC,,,,,
21,7,2016,8,2,AM,550403,PILIRANI,ENELESS,SU,C,TI,F,A,,1,8,SG,,,,,
21,7,2016,8,2,AM,550403,PILIRANI,ENELESS,SU,C,TI,F,A,,1,8,SC,,,,,
21,7,2016,8,2,AM,550403,PILIRANI,ENELESS,SU,C,TI,F,A,,1,9,SC,,,,,
21,7,2016,8,2,AM,550403,PILIRANI,ENELESS,SU,C,TI,F,A,,1,9,G-,AM,,,,
21,7,2016,8,2,AM,550403,PILIRANI,ENELESS,SU,C,TI,F,A,,1,10,G-,AM,,,,
21,7,2016,8,2,AM,550403,PILIRANI,ENELESS,SU,C,TI,F,A,,1,11,G-,AM,,,,
21,7,2016,8,2,AM,550403,PILIRANI,ENELESS,SU,C,TI,F,A,,1,12,G-,AM,,,,
21,7,2016,8,2,AM,550403,PILIRANI,ENELESS,SU,C,TI,F,A,,1,13,G-,AM,,,,
21,7,2016,8,2,AM,550403,PILIRANI,ENELESS,SU,C,TI,F,A,,1,14,G-,AM,,,,
21,7,2016,8,2,AM,550403,PILIRANI,ENELESS,SU,C,TI,F,A,,1,15,G-,AM,,,,
21,7,2016,9,30,AM,550406,PILIRANI,ENELESS,SU,W,MG,M,SA,,2,2,MP-,PO,2,,,
21,7,2016,9,30,AM,550406,PILIRANI,ENELESS,SU,W,MG,M,SA,,2,2,SC,,,,,
21,7,2016,9,30,AM,550406,PILIRANI,ENELESS,SU,W,MG,M,SA,,2,3,SC,,,,,
21,7,2016,9,30,AM,550406,PILIRANI,ENELESS,SU,W,MG,M,SA,,2,6,SC,,,,,
21,7,2016,9,30,AM,550406,PILIRANI,ENELESS,SU,W,MG,M,SA,,2,14,MP+,AU,1,,,
21,7,2016,9,57,AM,550407,PILIRANI,ENELESS,SU,W,KO,F,J,,2,8,SC,,,,,
21,7,2016,9,57,AM,550407,PILIRANI,ENELESS,SU,W,KO,F,J,,2,9,SC,,,,,
21,7,2016,9,57,AM,550407,PILIRANI,ENELESS,SU,W,KO,F,J,,2,12,SC,,,,,
21,7,2016,9,57,AM,550407,PILIRANI,ENELESS,SU,W,KO,F,J,,2,13,MP-,BO,2,,,
21,7,2016,9,57,AM,550407,PILIRANI,ENELESS,SU,W,KO,F,J,,2,19,TH-,BO,2,,,
21,7,2016,10,25,AM,550408,PILIRANI,ENELESS,SU,W,AL,F,A,,2,1,G-,TO,,,,
21,7,2016,10,25,AM,550408,PILIRANI,ENELESS,SU,W,AL,F,A,,2,1,G+,TO,,,,
21,7,2016,10,25,AM,550408,PILIRANI,ENELESS,SU,W,AL,F,A,,2,2,G-,TO,,,,
21,7,2016,10,25,AM,550408,PILIRANI,ENELESS,SU,W,AL,F,A,,2,3,G+,TO,,,,
21,7,2016,10,25,AM,550408,PILIRANI,ENELESS,SU,W,AL,F,A,,2,4,G+,TO,,,,
21,7,2016,10,25,AM,550408,PILIRANI,ENELESS,SU,W,AL,F,A,,2,4,SC,,,,,
21,7,2016,10,25,AM,550408,PILIRANI,ENELESS,SU,W,AL,F,A,,2,4,G-,TO,,,,
21,7,2016,10,25,AM,550408,PILIRANI,ENELESS,SU,W,AL,F,A,,2,5,G-,TO,,,,
21,7,2016,10,25,AM,550408,PILIRANI,ENELESS,SU,W,AL,F,A,,2,6,G-,TO,,,,
21,7,2016,10,25,AM,550408,PILIRANI,ENELESS,SU,W,AL,F,A,,2,7,G-,TO,,,,
21,7,2016,10,25,AM,550408,PILIRANI,ENELESS,SU,W,AL,F,A,,2,16,SC,,,,,
21,7,2016,10,25,AM,550408,PILIRANI,ENELESS,SU,W,AL,F,A,,2,19,SC,,,,,
22,7,2016,13,30,PM,550503,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,3,17,MP-,PO,2,,,
22,7,2016,15,15,PM,550507,PILIRANI,ENELESS,SU,W,MA,F,J,,4,1,SC,,,,,
22,7,2016,15,15,PM,550507,PILIRANI,ENELESS,SU,W,MA,F,J,,4,2,SC,,,,,
22,7,2016,15,15,PM,550507,PILIRANI,ENELESS,SU,W,MA,F,J,,4,9,SC,,,,,
25,7,2016,13,13,PM,560101,PILIRANI,ENELESS,SU/W,W,TO,F,A,,3,14,MP-,BL,2,,,
25,7,2016,13,13,PM,560101,PILIRANI,ENELESS,SU/W,W,TO,F,A,,3,14,MP-,PO,2,,,
25,7,2016,13,13,PM,560101,PILIRANI,ENELESS,SU/W,W,TO,F,A,,3,16,SC,,,,,
25,7,2016,13,13,PM,560101,PILIRANI,ENELESS,SU/W,W,TO,F,A,,3,17,SC,,,,,
25,7,2016,13,13,PM,560101,PILIRANI,ENELESS,SU/W,W,TO,F,A,,3,18,MP-,AL,2,,,
25,7,2016,14,20,PM,560104,PILIRANI,ENELESS,SU/W,W,AM,F,A,,3,9,SC,,,,,
25,7,2016,14,20,PM,560104,PILIRANI,ENELESS,SU/W,W,AM,F,A,,3,10,SC,,,,,
25,7,2016,14,20,PM,560104,PILIRANI,ENELESS,SU/W,W,AM,F,A,,3,13,SC,,,,,
25,7,2016,14,20,PM,560104,PILIRANI,ENELESS,SU/W,W,AM,F,A,,3,13,SC,,,,,
25,7,2016,14,20,PM,560104,PILIRANI,ENELESS,SU/W,W,AM,F,A,,3,14,SC,,,,,
25,7,2016,14,20,PM,560104,PILIRANI,ENELESS,SU/W,W,AM,F,A,,3,19,MP-,BL,2,,,
25,7,2016,15,7,PM,560106,PILIRANI,ENELESS,SU/W,W,BL,F,A,,4,9,MP+,BO,1,,,
25,7,2016,15,31,PM,560107,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,4,1,SC,,,,,
25,7,2016,15,31,PM,560107,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,4,7,TH+,PA,0,,,
25,7,2016,15,58,PM,560108,PILIRANI,ENELESS,SU/W,W,NE,M,J,,4,5,SC,,,,,
25,7,2016,15,58,PM,560108,PILIRANI,ENELESS,SU/W,W,NE,M,J,,4,14,MP-,PO,2,,,
25,7,2016,14,23,PM,560109,PILIRANI,ENELESS,SU/W,W,BM,F,A,,4,7,SC,,,,,
25,7,2016,14,23,PM,560109,PILIRANI,ENELESS,SU/W,W,BM,F,A,,4,12,SC,,,,,
26,7,2016,6,55,AM,560201,PILIRANI,ENELESS,SU,C,PO,M,A,,1,0,MP+,BO,1,,,
26,7,2016,8,12,AM,560204,PILIRANI,ENELESS,SU,W,TI,F,A,,1,6,MP-,PO,2,,,
26,7,2016,8,12,AM,560204,PILIRANI,ENELESS,SU,W,TI,F,A,,1,10,G-,I,,,,
26,7,2016,8,12,AM,560204,PILIRANI,ENELESS,SU,W,TI,F,A,,1,11,G-,I,,,,
26,7,2016,9,1,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,4,SC,,,,,
26,7,2016,9,1,AM,560206,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,2,5,SC,,,,,
26,7,2016,10,18,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,4,SC,,,,,
26,7,2016,10,18,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,6,SC,,,,,
26,7,2016,10,18,AM,560209,PILIRANI,ENELESS,SU/W,W,BO,F,A,,2,7,SC,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,8,SC,,,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,10,MP-,AM,2,,,
26,7,2016,10,48,AM,560210,PILIRANI,ENELESS,SU/W,W,AU,F,A,,2,14,SC,,,,,
26,7,2016,11,35,AM,560212,PILIRANI,ENELESS,SU/W,W,KO,F,J,,2,4,SC,,,,,
26,7,2016,11,35,AM,560212,PILIRANI,ENELESS,SU/W,W,KO,F,J,,2,4,SC,,,,,
26,7,2016,11,35,AM,560212,PILIRANI,ENELESS,SU/W,W,KO,F,J,,2,15,SC,,,,,
27,7,2016,6,36,AM,560301,PILIRANI,ENELESS,SU,C,BM,F,A,,1,19,SC,,,,,
27,7,2016,6,36,AM,560301,PILIRANI,ENELESS,SU,C,BM,F,A,,1,19,SG,,,,,
27,7,2016,7,2,AM,560302,PILIRANI,ENELESS,SU,C,BO,F,A,,1,0,SC,,,,,
27,7,2016,7,2,AM,560302,PILIRANI,ENELESS,SU,C,BO,F,A,,1,2,SG,,,,,
27,7,2016,7,2,AM,560302,PILIRANI,ENELESS,SU,C,BO,F,A,,1,3,SG,,,,,
27,7,2016,7,2,AM,560302,PILIRANI,ENELESS,SU,C,BO,F,A,,1,4,SG,,,,,
27,7,2016,7,2,AM,560302,PILIRANI,ENELESS,SU,C,BO,F,A,,1,5,SG,,,,,
27,7,2016,7,56,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,0,G+,BO,,,,
27,7,2016,7,56,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,1,G+,BO,,,,
27,7,2016,7,56,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,2,G+,BO,,,,
27,7,2016,7,56,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,2,G-,BO,,,,
27,7,2016,7,56,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,3,G-,BO,,,,
27,7,2016,7,56,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,4,G-,BO,,,,
27,7,2016,7,56,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,5,G-,BO,,,,
27,7,2016,7,56,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,5,G+,BO,,,,
27,7,2016,7,56,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,6,G+,BO,,,,
27,7,2016,7,56,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,7,G+,BO,,,,
27,7,2016,7,56,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,8,G+,BO,,,,
27,7,2016,7,56,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,9,G+,BO,,,,
27,7,2016,7,56,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,9,G-,BO,,,,
27,7,2016,7,56,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,10,G-,BO,,,,
27,7,2016,7,56,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,10,G+,BO,,,,
27,7,2016,7,56,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,11,G+,BO,,,,
27,7,2016,7,56,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,12,SC,,,,,
27,7,2016,7,56,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,13,SC,,,,,
27,7,2016,7,56,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,17,SC,,,,,
27,7,2016,8,23,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,0,SC,,,,,
27,7,2016,8,23,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,0,G-,AU,,,,
27,7,2016,8,23,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,1,G-,AU,,,,
27,7,2016,8,23,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,1,G+,AU,,,,
27,7,2016,8,23,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,2,G+,AU,,,,
27,7,2016,8,23,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,3,G+,AU,,,,
27,7,2016,8,23,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,3,SC,,,,,
27,7,2016,8,23,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,3,SC,,,,,
27,7,2016,8,23,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,4,G+,AU,,,,
27,7,2016,8,23,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,5,G+,AU,,,,
27,7,2016,8,23,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,6,G+,AU,,,,
27,7,2016,8,23,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,6,SC,,,,,
27,7,2016,8,23,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,6,SC,,,,,
27,7,2016,8,23,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,6,G-,AU,,,,
27,7,2016,8,23,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,7,G-,AU,,,,
27,7,2016,8,23,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,8,G-,AU,,,,
27,7,2016,8,23,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,9,G-,AU,,,,
27,7,2016,8,23,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,10,SC,,,,,
27,7,2016,9,46,AM,560308,PILIRANI,ENELESS,,,AL,F,A,,2,13,SC,,,,,
27,7,2016,9,46,AM,560308,PILIRANI,ENELESS,,,AL,F,A,,2,13,SC,,,,,
27,7,2016,9,46,AM,560308,PILIRANI,ENELESS,,,AL,F,A,,2,15,SC,,,,,
2,8,2016,13,25,PM,570202,Pili,,SU,W,NE,M,J,,3,5,SC,,,,,
2,8,2016,13,25,PM,570202,Pili,,SU,W,NE,M,J,,3,5,SC,,,,,
2,8,2016,13,25,PM,570202,Pili,,SU,W,NE,M,J,,3,5,SC,,,,,
2,8,2016,13,25,PM,570202,Pili,,SU,W,NE,M,J,,3,15,MP-,AL,2,,,
2,8,2016,14,13,PM,570204,Pili,,SU,W,PO,M,A,,3,13,SC,,,,,
2,8,2016,14,13,PM,570204,Pili,,SU,W,PO,M,A,,3,13,SC,,,,,
2,8,2016,14,13,PM,570204,Pili,,SU,W,PO,M,A,,3,13,SC,,,,,
2,8,2016,14,36,AM,570205,Pili,,SU,W,MG,M,SA,,3,8,MP-,PO,2,,,
2,8,2016,15,0,PM,570206,Pili,,SU,W,AM,F,A,,4,2,MP+,AU,1,,,
2,8,2016,15,25,PM,570207,Pili,,SU,W,BL,F,A,,4,7,SC,,,,,
2,8,2016,15,25,PM,570207,Pili,,SU,W,BL,F,A,,4,7,SC,,,,,
2,8,2016,15,49,PM,570208,Pili,,SU,W,KO,F,J,,4,10,SC,,,,,
2,8,2016,15,49,PM,570208,Pili,,SU,W,KO,F,J,,4,10,MP-,AL,2,,,
2,8,2016,15,49,PM,570208,Pili,,SU,W,KO,F,J,,4,16,SG,,,,,
11,8,2016,7,41,AM,580401,Pili,,SU,C,AU,F,A,,1,12,SC,,,,,
11,8,2016,7,41,AM,580401,Pili,,SU,C,AU,F,A,,1,12,SC,,,,,
11,8,2016,7,41,AM,580401,Pili,,SU,C,AU,F,A,,1,12,SC,,,,,
11,8,2016,8,24,AM,580402,Pili,,SU,W,PO,M,A,,1,12,SC,,,,,
11,8,2016,8,24,AM,580402,Pili,,SU,W,PO,M,A,,1,12,sC,,,,,
11,8,2016,8,24,AM,580402,Pili,,SU,W,PO,M,A,,1,12,SG,,,,,
11,8,2016,8,24,AM,580402,Pili,,SU,W,PO,M,A,,1,17,MP+,AU,1,,,
11,8,2016,8,47,AM,580403,Pili,,SU,W,BO,F,A,,1,2,SC,,,,,
11,8,2016,8,47,AM,580403,Pili,,SU,W,BO,F,A,,1,2,SG,,,,,
11,8,2016,8,47,AM,580403,Pili,,SU,W,BO,F,A,,1,10,SC,,,,,
11,8,2016,9,11,AM,580404,Pili,,SU,W,AL,F,A,,2,0,MP+,BO,1,,,
11,8,2016,9,51,AM,580406,Pili,,SU,W,MG,M,SA,,2,0,MP-,PO,2,,,
11,8,2016,9,51,AM,580406,Pili,,SU,W,MG,M,SA,,2,5,SC,,,,,
11,8,2016,9,51,AM,580406,Pili,,SU,W,MG,M,SA,,2,5,SC,,,,,
11,8,2016,9,51,AM,580406,Pili,,SU,W,MG,M,SA,,2,5,SC,,,,,
11,8,2016,10,15,AM,580407,Pili,,SU,W,BL,F,A,,2,12,SC,,,,,
11,8,2016,10,15,AM,580407,Pili,,SU,W,BL,F,A,,2,12,SC,,,,,
11,8,2016,10,30,AM,580408,Pili,,SU,W,TO,F,A,,2,18,SC,,,,,
11,8,2016,10,30,AM,580408,Pili,,SU,W,TO,F,A,,2,18,SG,,,,,
11,8,2016,11,1,AM,580409,Pili,,SU,W,BM,F,A,,2,16,SC,,,,,
12,8,2016,12,18,PM,580501,Pili,,SU,W,KO,F,J,,3,0,SC,,,,,
12,8,2016,12,18,PM,580501,Pili,,SU,W,KO,F,J,,3,0,SC,,,,,
12,8,2016,12,18,PM,580501,Pili,,SU,W,KO,F,J,,3,0,SC,,,,,
12,8,2016,12,18,PM,580501,Pili,,SU,W,KO,F,J,,3,1,MP-,AU,2,,,
12,8,2016,12,18,PM,580501,Pili,,SU,W,KO,F,J,,3,2,SC,,,,,
12,8,2016,12,18,PM,580501,Pili,,SU,W,KO,F,J,,3,6,SC,,,,,
12,8,2016,12,18,PM,580501,Pili,,SU,W,KO,F,J,,3,8,SC,,,,,
12,8,2016,12,18,PM,580501,Pili,,SU,W,KO,F,J,,3,8,SC,,,,,
12,8,2016,12,18,PM,580501,Pili,,SU,W,KO,F,J,,3,9,SC,,,,,
12,8,2016,12,18,PM,580501,Pili,,SU,W,KO,F,J,,3,18,MP-,AU,2,,,
12,8,2016,12,18,PM,580501,Pili,,SU,W,KO,F,J,,3,19,SC,,,,,
12,8,2016,12,43,PM,580502,Pili,,SU,W,MA,F,J,,3,2,SC,,,,,
12,8,2016,12,43,PM,580502,Pili,,SU,W,MA,F,J,,3,3,MP-,AU,2,,,
12,8,2016,12,43,PM,580502,Pili,,SU,W,MA,F,J,,3,10,SC,,,,,
12,8,2016,12,43,PM,580502,Pili,,SU,W,MA,F,J,,3,12,SC,,,,,
12,8,2016,12,43,PM,580502,Pili,,SU,W,MA,F,J,,3,13,SC,,,,,
12,8,2016,12,43,PM,580502,Pili,,SU,W,MA,F,J,,3,14,SC,,,,,
12,8,2016,12,43,PM,580502,Pili,,SU,W,MA,F,J,,3,14,SC,,,,,
12,8,2016,12,43,PM,580502,Pili,,SU,W,MA,F,J,,3,15,SC,,,,,
12,8,2016,12,43,PM,580502,Pili,,SU,W,MA,F,J,,3,17,SC,,,,,
12,8,2016,13,11,PM,580503,Pili,,SU,W,AM,F,A,,3,18,TH+,AL,0,,,
12,8,2016,13,39,PM,580504,Pili,,SU,W,BL,F,A,,3,16,TH+,AU,1,,,
12,8,2016,15,2,PM,580507,Pili,,SU,W,BM,F,A,,4,0,SC,,,,,
12,8,2016,15,2,PM,580507,Pili,,SU,W,BM,F,A,,4,15,SC,,,,,
12,8,2016,15,28,PM,580508,Pili,,SU,W,MG,M,SA,,4,11,MP-,AL,2,,,
12,8,2016,15,53,PM,580509,Pili,,SU,W,PO,M,A,,4,3,SC,,,,,
12,8,2016,15,53,PM,580509,Pili,,SU,W,PO,M,A,,4,9,MP+,PA,2,,,
12,8,2016,16,16,PM,580510,Pili,,SU,W,AU,F,A,,4,8,SC,,,,,
12,8,2016,16,16,PM,580510,Pili,,SU,W,AU,F,A,,4,8,SC,,,,,
13,8,2016,7,7,AM,580601,Pili,,SU,C,AL,F,A,,1,5,SG,,,,,
13,8,2016,7,7,AM,580601,Pili,,SU,C,AL,F,A,,1,8,G-,RE,,,,
13,8,2016,7,7,AM,580601,Pili,,SU,C,AL,F,A,,1,9,G+,RE,,,,
